NUM,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W6,L6
1660,6815.83721932378,308.786602978797,6804.67863365736,293.802792005892,6808.21550209057,4.3526090132336,14.8668145847456,7.86660097714239,11.6127903126894,3.0600904375645,0.978,-0.196,0.545,-0.824,-0.205,-0.954,-0.85,-0.482,-0.817,0.446,0.016,0.61,0.218,0.226,0.165,0.06,0.111,0.003,0.078,-0.017,0.058,-0.025,0.046,-0.03,0.04,-0.035,0.037,-0.044,0.038,-0.06,0.039,-0.086,0.0,0.0
1661,6806.14447947474,297.0107979303,6813.82102202528,291.692201503892,6813.51752315347,1.21209015323572,5.27506591227032,12.0029786592714,12.8549206174732,1.75542028093243,0.986,-0.16,0.685,-0.72,0.081,-0.969,-0.528,-0.726,-0.729,-0.174,-0.526,0.223,-0.251,0.337,-0.064,0.306,0.037,0.238,0.086,0.174,0.109,0.125,0.122,0.087,0.132,0.058,0.147,0.033,0.173,0.004,0.206,-0.028,0.0,0.0
1662,6809.89632096705,294.292924898837,6809.04844635309,308.391105402946,6804.84775696026,2.07954926385601,10.1190720509286,14.8051755240023,6.34501612637248,2.93766690872325,0.983,-0.175,0.627,-0.764,-0.036,-0.959,-0.632,-0.632,-0.776,-0.016,-0.457,0.403,-0.084,0.428,0.098,0.286,0.146,0.16,0.144,0.081,0.132,0.034,0.123,0.004,0.122,-0.02,0.136,-0.049,0.186,-0.12,0.272,-0.392,0.0,0.0
1663,6809.4450222672,293.666321676083,6816.00526076633,297.965397867965,6813.7007911528,3.28492547900845,9.54674389463588,9.60606230910546,6.89508935524683,2.04053182111526,0.987,-0.152,0.719,-0.689,0.182,-0.977,-0.445,-0.88,-0.879,-0.366,-0.776,0.31,-0.26,0.562,0.073,0.4,0.158,0.212,0.15,0.099,0.123,0.04,0.098,0.01,0.08,-0.007,0.067,-0.016,0.058,-0.023,0.054,-0.028,0.0,0.0
1664,6811.78216014207,299.961774129506,6809.10903698843,291.949539629387,6811.70589561203,1.80569747738849,8.07914258385311,9.7922333087994,8.31252341145964,1.48337320203312,0.988,-0.144,0.749,-0.657,0.256,-0.96,-0.348,-0.918,-0.8,-0.472,-0.778,0.136,-0.401,0.433,-0.089,0.403,0.057,0.284,0.105,0.182,0.114,0.112,0.109,0.067,0.1,0.037,0.092,0.018,0.087,0.003,0.085,-0.006,0.0,0.0
1665,6807.21751829648,299.771472618818,6811.96901413235,302.478174800339,6805.97472170804,3.82844294129751,8.69320263401292,9.03726660638485,10.6312573931687,4.95656094423259,0.983,-0.178,0.624,-0.776,-0.052,-0.992,-0.719,-0.678,-0.974,0.081,-0.388,0.76,0.246,0.444,0.237,0.111,0.148,0.007,0.091,-0.021,0.059,-0.028,0.041,-0.028,0.03,-0.028,0.024,-0.028,0.02,-0.029,0.018,-0.031,0.0,0.0
1666,6803.64261272309,306.988316339181,6804.32103824321,297.298798426888,6803.93496901741,3.94223509231789,14.0919931188248,12.7719971874481,12.7727647649564,4.1530169904172,0.973,-0.224,0.421,-0.9,-0.484,-0.864,-0.942,0.021,-0.222,0.612,0.168,0.282,0.154,0.081,0.106,0.012,0.073,-0.012,0.055,-0.022,0.045,-0.028,0.041,-0.035,0.041,-0.048,0.047,-0.078,0.056,-0.177,-0.156,-0.548,0.0,0.0
1667,6814.34971136047,310.098688125663,6810.8876672214,310.898534197751,6815.58788199133,2.40091400037045,9.90925996113931,10.8478737279263,10.9542207646502,3.65340406717743,0.982,-0.18,0.616,-0.783,-0.076,-0.99,-0.755,-0.628,-0.873,0.19,-0.263,0.581,0.11,0.362,0.161,0.159,0.134,0.06,0.103,0.015,0.08,-0.006,0.064,-0.017,0.055,-0.024,0.05,-0.031,0.049,-0.039,0.05,-0.05,0.0,0.0
1668,6802.07514041788,295.333950715872,6810.64535944544,303.551675872712,6814.52200594302,1.65789090266451,5.10994806234292,10.8008195816696,11.4680249230354,1.60120950543373,0.988,-0.149,0.728,-0.679,0.195,-0.96,-0.402,-0.839,-0.741,-0.372,-0.675,0.117,-0.389,0.361,-0.128,0.377,0.026,0.298,0.096,0.209,0.122,0.139,0.127,0.088,0.126,0.052,0.124,0.025,0.126,0.003,0.131,-0.013,0.0,0.0
1669,6816.53284003315,298.6945910889,6810.33436080431,294.340525138206,6807.12805971646,4.56630252767477,10.1105211872537,9.81811204866159,6.57553936788404,3.80401875556869,0.984,-0.169,0.658,-0.746,0.033,-0.991,-0.624,-0.758,-0.947,-0.101,-0.618,0.598,0.076,0.608,0.261,0.232,0.193,0.05,0.124,-0.009,0.081,-0.026,0.056,-0.03,0.041,-0.031,0.031,-0.031,0.026,-0.032,0.023,-0.033,0.0,0.0
1670,6802.83687148502,310.268017271582,6817.00928713479,302.719729391836,6810.00720865886,2.31280161198196,5.32097961652313,12.0493522193631,7.1813107162862,1.86859139570182,0.989,-0.142,0.752,-0.646,0.277,-0.936,-0.279,-0.905,-0.705,-0.554,-0.809,-0.032,-0.566,0.376,-0.208,0.484,0.034,0.388,0.135,0.253,0.157,0.149,0.151,0.081,0.137,0.038,0.125,0.011,0.118,-0.01,0.117,-0.023,0.0,0.0
1671,6801.00468745906,302.25860206588,6806.89987659333,291.526368934843,6814.1896062579,2.23853250392968,8.02840847749798,11.0623503993913,12.0648879428797,1.30753560071968,0.984,-0.166,0.666,-0.739,0.039,-0.983,-0.608,-0.716,-0.808,-0.064,-0.473,0.371,-0.121,0.39,0.045,0.275,0.099,0.173,0.11,0.104,0.107,0.061,0.101,0.032,0.098,0.012,0.098,-0.005,0.104,-0.023,0.113,-0.04,0.0,0.0
1672,6815.95031476883,296.390291608755,6805.9239938113,304.533131909237,6812.8269040393,4.03527809968001,13.7137662104963,6.03190573158464,11.7131328093799,3.63450410842927,0.981,-0.183,0.598,-0.784,-0.08,-0.96,-0.697,-0.644,-0.97,0.074,-0.362,0.797,0.263,0.417,0.231,0.105,0.148,0.009,0.096,-0.019,0.067,-0.028,0.049,-0.031,0.039,-0.034,0.033,-0.037,0.03,-0.044,0.029,-0.052,0.0,0.0
1673,6813.73064239542,309.874150147476,6801.45995179499,292.413490239672,6807.60805550651,2.47165735999171,8.36382595153063,8.97470359636409,13.9322058560326,3.63965959896827,0.982,-0.178,0.623,-0.774,-0.053,-0.984,-0.713,-0.652,-0.882,0.108,-0.347,0.576,0.085,0.408,0.169,0.187,0.146,0.072,0.113,0.019,0.088,-0.005,0.07,-0.018,0.06,-0.026,0.054,-0.034,0.053,-0.045,0.055,-0.058,0.0,0.0
1674,6802.81395648126,306.213054118723,6801.41031053479,310.85177801678,6810.10683618286,1.84939631030939,6.28686297768151,11.0220608970285,8.74172657043278,4.86684795231703,0.986,-0.159,0.694,-0.71,0.129,-0.979,-0.508,-0.842,-0.916,-0.269,-0.708,0.423,-0.145,0.565,0.128,0.347,0.17,0.167,0.146,0.07,0.116,0.022,0.092,-0.002,0.075,-0.015,0.064,-0.024,0.057,-0.031,0.055,-0.036,0.0,0.0
1675,6812.79758883426,294.703229719399,6815.39409757358,301.311243721526,6803.50988783477,3.01160450302933,8.22655050700295,15.8063184996049,14.5525950290349,2.22046699541539,0.976,-0.208,0.487,-0.862,-0.348,-0.88,-0.789,-0.211,-0.483,0.356,-0.075,0.384,0.091,0.237,0.126,0.124,0.122,0.059,0.113,0.021,0.11,-0.006,0.119,-0.032,0.152,-0.082,0.237,-0.308,-0.541,-0.035,-0.221,0.104,0.0,0.0
1676,6813.44640719278,304.645682824011,6813.50023932142,303.474940066756,6802.76020461242,1.5756942052997,9.98186043621183,14.528138247333,14.7014223870577,4.95422465800229,0.975,-0.216,0.457,-0.883,-0.429,-0.885,-0.876,-0.055,-0.32,0.476,0.047,0.316,0.115,0.153,0.108,0.069,0.093,0.027,0.082,0.004,0.078,-0.012,0.082,-0.028,0.099,-0.057,0.148,-0.142,-0.2,-0.817,-0.384,0.136,0.0,0.0
1677,6817.76639889936,296.869269249879,6803.06438388019,290.895151353905,6803.63889232586,2.63009046548484,9.54533523482864,10.0388305396872,14.282374820099,2.25465792916084,0.981,-0.183,0.599,-0.79,-0.107,-0.977,-0.765,-0.57,-0.791,0.222,-0.236,0.508,0.072,0.334,0.135,0.169,0.126,0.078,0.106,0.031,0.089,0.005,0.078,-0.011,0.071,-0.023,0.07,-0.036,0.074,-0.055,0.081,-0.081,0.0,0.0
1678,6817.53907867823,294.737080187681,6806.21796793669,291.610601509776,6807.92202657557,2.79898083461168,14.1658265312317,14.0522587300259,11.5605354372043,1.21316963876836,0.976,-0.207,0.497,-0.861,-0.362,-0.913,-0.831,-0.147,-0.397,0.376,-0.05,0.32,0.062,0.197,0.089,0.116,0.093,0.068,0.093,0.038,0.095,0.017,0.105,-0.002,0.13,-0.029,0.191,-0.097,0.287,-0.492,-0.707,-0.346,0.0,0.0
1679,6812.71834689227,297.357326849628,6812.83970053236,307.462603012324,6808.3375406098,4.02789664021027,9.48569266674761,11.9234061193312,14.0255070078493,3.71527037370305,0.977,-0.204,0.512,-0.852,-0.301,-0.936,-0.896,-0.314,-0.604,0.52,0.061,0.484,0.189,0.183,0.145,0.049,0.101,0.001,0.072,-0.017,0.055,-0.025,0.046,-0.031,0.041,-0.038,0.041,-0.05,0.045,-0.077,0.05,-0.129,0.0,0.0
1680,6806.27045442243,303.167499923018,6810.96877426397,291.857964341911,6801.75841964198,3.60750922811156,9.56135619325498,14.2077710419809,5.78666679553625,4.06935277501113,0.982,-0.181,0.607,-0.776,-0.065,-0.962,-0.684,-0.632,-0.863,0.053,-0.433,0.575,0.086,0.487,0.218,0.211,0.181,0.062,0.132,0.002,0.097,-0.022,0.077,-0.034,0.065,-0.043,0.062,-0.055,0.068,-0.082,0.086,-0.14,0.0,0.0
1681,6812.03766682739,302.299526177236,6806.45609096167,291.488624358444,6807.14291620776,1.233054491267,9.10935354746984,12.1448123055204,13.8758111184537,3.45089161245105,0.98,-0.189,0.576,-0.811,-0.178,-0.973,-0.818,-0.445,-0.643,0.306,-0.156,0.416,0.05,0.27,0.099,0.153,0.102,0.085,0.095,0.045,0.089,0.021,0.086,0.004,0.089,-0.012,0.101,-0.031,0.129,-0.068,0.172,-0.137,0.0,0.0
1682,6804.14871496796,291.103648677524,6817.88774628236,290.26017196653,6816.34591964444,4.78120423302713,13.6029030579279,12.3833579738192,5.98404877116047,3.1957922767639,0.98,-0.192,0.562,-0.819,-0.198,-0.956,-0.797,-0.445,-0.711,0.283,-0.184,0.523,0.133,0.329,0.177,0.133,0.141,0.036,0.104,-0.005,0.079,-0.023,0.064,-0.032,0.056,-0.041,0.054,-0.053,0.058,-0.078,0.066,-0.122,0.0,0.0
1683,6809.79221964092,310.989379384608,6812.70927277479,296.563296107002,6802.53359493952,1.81558167672405,6.07438724908762,10.6505782989656,5.52787738621116,2.56938861367645,0.99,-0.133,0.782,-0.611,0.359,-0.913,-0.162,-0.951,-0.627,-0.698,-0.86,-0.214,-0.731,0.292,-0.347,0.532,-0.017,0.472,0.134,0.312,0.169,0.18,0.16,0.095,0.14,0.044,0.121,0.014,0.106,-0.005,0.098,-0.016,0.0,0.0
1684,6804.62954277333,308.522655326557,6809.57499476345,305.911011311449,6804.50543429168,2.12225615797168,11.753372780834,6.7050362300508,14.9935118097487,4.57260620026323,0.98,-0.188,0.581,-0.794,-0.113,-0.959,-0.756,-0.605,-0.928,0.24,-0.174,0.673,0.188,0.327,0.181,0.116,0.134,0.033,0.099,-0.001,0.076,-0.017,0.063,-0.026,0.055,-0.034,0.052,-0.044,0.054,-0.062,0.058,-0.089,0.0,0.0
1685,6805.38985829741,291.161387457117,6815.66678587868,301.749270818437,6804.04356472816,3.58494646021151,12.0090127582423,15.922941845815,11.342623063416,4.9631567071663,0.972,-0.226,0.408,-0.903,-0.498,-0.84,-0.904,0.035,-0.231,0.587,0.161,0.29,0.158,0.087,0.111,0.014,0.079,-0.013,0.061,-0.024,0.052,-0.033,0.051,-0.046,0.061,-0.077,0.092,-0.246,-0.199,0.174,-0.066,0.096,0.0,0.0
1686,6817.23920550144,297.725036252534,6817.57564679571,292.290255641111,6811.89405680251,4.19497013129051,14.7202913724053,10.3935520562216,7.25870270135287,3.49135057605187,0.98,-0.191,0.567,-0.816,-0.185,-0.961,-0.799,-0.479,-0.769,0.291,-0.166,0.582,0.174,0.321,0.184,0.109,0.134,0.022,0.095,-0.011,0.07,-0.024,0.055,-0.031,0.047,-0.038,0.044,-0.047,0.044,-0.065,0.047,-0.094,0.0,0.0
1687,6809.59542307699,306.999916660328,6802.21831507602,299.26787573195,6806.89091846396,3.93689736337072,7.85025908434213,9.45918416859084,12.7629889770029,1.52346448745464,0.984,-0.17,0.651,-0.749,0.016,-0.975,-0.609,-0.72,-0.887,-0.08,-0.527,0.514,-0.008,0.485,0.153,0.253,0.153,0.113,0.125,0.045,0.1,0.011,0.082,-0.007,0.07,-0.018,0.063,-0.027,0.059,-0.037,0.059,-0.046,0.0,0.0
1688,6810.93455668146,303.377666265887,6802.59076548437,294.911693382312,6814.89643004222,3.01932178481763,9.2419800432804,11.8107346963978,5.67988540309102,3.76011397055868,0.985,-0.163,0.677,-0.724,0.088,-0.973,-0.532,-0.791,-0.88,-0.234,-0.709,0.407,-0.149,0.611,0.179,0.368,0.209,0.148,0.163,0.043,0.119,-0.001,0.089,-0.02,0.07,-0.029,0.058,-0.035,0.052,-0.041,0.05,-0.047,0.0,0.0
1689,6805.62914533821,303.338850101045,6816.62158507934,296.356414938618,6803.71689581775,1.69647852576384,6.77400845933901,15.2716604640385,10.6393870267467,1.91300808332783,0.983,-0.175,0.627,-0.768,-0.052,-0.96,-0.642,-0.591,-0.708,0.013,-0.401,0.332,-0.121,0.352,0.03,0.27,0.094,0.187,0.119,0.124,0.131,0.08,0.142,0.048,0.163,0.018,0.216,-0.026,0.377,-0.212,-0.312,-0.866,0.0,0.0
1690,6807.96241542511,291.770796786484,6812.62799540477,303.507104509024,6809.86044913177,2.71801399285047,9.71230983803723,8.23527016399708,10.5614041950046,3.37916437856681,0.985,-0.166,0.671,-0.735,0.065,-0.989,-0.591,-0.795,-0.969,-0.141,-0.605,0.589,0.034,0.546,0.196,0.248,0.169,0.091,0.124,0.024,0.09,-0.003,0.068,-0.016,0.053,-0.022,0.044,-0.025,0.038,-0.029,0.035,-0.032,0.0,0.0
1691,6815.39806335151,302.744998293854,6801.34898885493,292.608161033678,6807.48937251738,4.50357090196376,10.9249564722621,12.6005156592195,10.9936601271901,4.30352203330086,0.977,-0.206,0.505,-0.857,-0.316,-0.939,-0.93,-0.298,-0.593,0.598,0.134,0.476,0.206,0.143,0.138,0.024,0.089,-0.012,0.06,-0.023,0.044,-0.027,0.035,-0.03,0.031,-0.034,0.029,-0.042,0.032,-0.06,0.036,-0.093,0.0,0.0
1692,6818.46279651562,298.708269431297,6817.64124082406,291.787689345199,6803.03071106695,1.84783258474746,14.8195373784845,6.48684685704337,14.7986605660009,3.09072347217194,0.978,-0.191,0.569,-0.789,-0.108,-0.95,-0.77,-0.606,-0.887,0.295,-0.151,0.593,0.138,0.313,0.156,0.138,0.131,0.057,0.108,0.017,0.091,-0.005,0.082,-0.021,0.078,-0.036,0.08,-0.056,0.087,-0.092,0.095,-0.147,0.0,0.0
1693,6812.6538592499,306.038951796376,6807.29964574042,297.901237491695,6813.85589850463,2.5589139038981,14.0248085635906,14.4796534427564,9.90563120188846,4.54144840924766,0.975,-0.215,0.459,-0.879,-0.402,-0.881,-0.883,-0.135,-0.407,0.526,0.081,0.374,0.155,0.151,0.127,0.05,0.097,0.007,0.077,-0.013,0.066,-0.025,0.062,-0.037,0.067,-0.058,0.086,-0.113,0.043,-0.446,-0.414,0.157,0.0,0.0
1694,6815.96121496313,303.803359582846,6813.21744120076,290.324830045949,6815.33888578071,4.02933584451483,11.4596364429044,9.47173171910009,7.6276108836117,4.79726699974732,0.982,-0.18,0.616,-0.781,-0.07,-0.985,-0.72,-0.65,-0.943,0.088,-0.391,0.74,0.245,0.448,0.241,0.11,0.149,0.005,0.092,-0.023,0.06,-0.029,0.042,-0.03,0.031,-0.03,0.025,-0.03,0.021,-0.032,0.019,-0.035,0.0,0.0
1695,6815.15947151523,294.575389476465,6817.14412310872,303.518645441152,6818.22491596558,3.88399912303328,8.08424193730081,13.4988417654669,7.02887209669082,1.82510901394113,0.984,-0.167,0.662,-0.736,0.051,-0.974,-0.581,-0.75,-0.869,-0.123,-0.561,0.437,-0.096,0.484,0.112,0.304,0.152,0.159,0.14,0.075,0.12,0.029,0.104,0.003,0.094,-0.014,0.09,-0.029,0.097,-0.049,0.113,-0.076,0.0,0.0
1696,6807.61455587068,305.846315568023,6812.38941648095,299.729522546316,6807.60263741486,1.61773643313449,14.2521365313474,12.3241541766011,6.82977405569853,2.06122645824565,0.983,-0.177,0.622,-0.774,-0.067,-0.964,-0.664,-0.579,-0.717,0.046,-0.38,0.364,-0.085,0.359,0.058,0.256,0.109,0.163,0.121,0.099,0.122,0.055,0.121,0.025,0.125,-0.0003907,0.138,-0.029,0.166,-0.077,0.202,-0.158,0.0,0.0
1697,6811.01970210342,291.16674318071,6811.5205830283,293.445947501227,6804.95380211348,2.87743122575974,12.7125967901746,9.45443870705456,6.56202872893447,2.32530452591802,0.985,-0.164,0.676,-0.73,0.07,-0.983,-0.571,-0.768,-0.866,-0.149,-0.585,0.413,-0.121,0.491,0.106,0.316,0.152,0.162,0.138,0.074,0.115,0.027,0.095,0.001,0.08,-0.014,0.071,-0.024,0.067,-0.034,0.066,-0.043,0.0,0.0
1698,6813.81806327819,300.303007308664,6803.2538902008,308.539984010107,6806.89882964221,2.59194862418376,12.5488926991714,13.5043212134916,6.8027491617929,3.87578805788659,0.981,-0.188,0.576,-0.806,-0.156,-0.95,-0.743,-0.506,-0.759,0.195,-0.263,0.529,0.101,0.367,0.171,0.166,0.147,0.06,0.116,0.011,0.093,-0.012,0.079,-0.027,0.072,-0.039,0.074,-0.056,0.087,-0.093,0.109,-0.171,0.0,0.0
1699,6812.35610547471,309.914634338599,6815.21719940426,298.00572480044,6802.8134680237,3.84898582314248,10.8609375185875,9.98420856187452,6.78989434034021,2.87953868449059,0.985,-0.166,0.67,-0.736,0.057,-0.99,-0.597,-0.774,-0.921,-0.129,-0.603,0.515,-0.027,0.553,0.187,0.284,0.181,0.108,0.137,0.029,0.1,-0.004,0.075,-0.018,0.059,-0.025,0.048,-0.03,0.042,-0.034,0.04,-0.038,0.0,0.0
1700,6814.62535290174,303.986057802768,6817.54449939345,310.316143166293,6808.50608212642,2.46822134962195,7.41252767590565,12.1368802728434,9.890319718239,2.54648425675613,0.985,-0.166,0.668,-0.737,0.05,-0.984,-0.595,-0.747,-0.862,-0.105,-0.541,0.429,-0.097,0.468,0.105,0.297,0.145,0.157,0.134,0.074,0.114,0.029,0.097,0.004,0.085,-0.012,0.079,-0.024,0.079,-0.037,0.084,-0.051,0.0,0.0
1701,6811.07197218823,298.684495021926,6809.30961734542,306.785601197753,6804.63583690596,1.60658017274989,12.0227549311617,8.6343362765798,11.2477699870967,3.53933738811422,0.983,-0.174,0.635,-0.761,-0.014,-0.985,-0.687,-0.707,-0.928,0.075,-0.357,0.579,0.066,0.398,0.146,0.193,0.133,0.087,0.108,0.035,0.087,0.008,0.073,-0.007,0.064,-0.017,0.058,-0.025,0.056,-0.034,0.057,-0.043,0.0,0.0
1702,6807.96742120667,300.776213181203,6811.33246006646,307.277771875055,6805.19098544186,2.77479616226474,7.46404678019076,13.8213254010476,5.42342861375585,1.3315555962277,0.987,-0.151,0.717,-0.681,0.19,-0.949,-0.392,-0.843,-0.759,-0.393,-0.715,0.134,-0.396,0.408,-0.103,0.409,0.055,0.308,0.12,0.208,0.14,0.133,0.144,0.082,0.144,0.046,0.15,0.017,0.168,-0.012,0.199,-0.046,0.0,0.0
1703,6801.21750664103,292.166737333474,6808.80591163359,304.260502503183,6817.80668860794,1.83167016379031,6.33898566331178,13.5828670875026,13.9106711335641,1.18987135592388,0.983,-0.176,0.623,-0.772,-0.069,-0.953,-0.636,-0.559,-0.669,0.014,-0.388,0.3,-0.135,0.328,0.009,0.264,0.077,0.192,0.109,0.135,0.125,0.092,0.14,0.059,0.16,0.029,0.198,-0.01,0.275,-0.098,0.362,-0.32,0.0,0.0
1704,6811.99483733918,307.706684164366,6806.29245784992,309.125183792671,6801.73882618642,1.53670478169378,12.5133125452643,8.10193078409738,5.58874441614062,3.13589197365011,0.988,-0.148,0.73,-0.674,0.21,-0.953,-0.365,-0.862,-0.75,-0.457,-0.8,0.081,-0.484,0.484,-0.066,0.508,0.139,0.325,0.176,0.168,0.158,0.077,0.132,0.028,0.11,0.001,0.093,-0.016,0.083,-0.028,0.077,-0.036,0.0,0.0
1705,6805.13379777767,299.980199360926,6818.10195022729,300.582418318927,6816.72938955745,2.77075731590965,11.0597585809727,11.4592422990361,9.5729101619011,2.20617534087611,0.983,-0.178,0.623,-0.776,-0.063,-0.99,-0.736,-0.624,-0.822,0.153,-0.3,0.502,0.041,0.362,0.128,0.192,0.127,0.093,0.108,0.04,0.091,0.012,0.078,-0.005,0.07,-0.017,0.068,-0.027,0.07,-0.041,0.077,-0.056,0.0,0.0
1706,6812.04876340065,305.949778090618,6804.84073454286,298.138326435269,6815.75836531474,1.71430073941093,9.87248066406931,12.4395325298092,6.06554072866238,1.94345731155533,0.987,-0.155,0.705,-0.701,0.139,-0.969,-0.474,-0.803,-0.782,-0.276,-0.633,0.224,-0.294,0.406,-0.046,0.36,0.073,0.256,0.116,0.166,0.125,0.103,0.124,0.061,0.12,0.031,0.12,0.009,0.127,-0.012,0.14,-0.031,0.0,0.0
1707,6807.53704466134,302.373000122235,6803.34220429422,300.196282941859,6806.85465764584,3.67785642248106,12.3391624642786,11.3797463423825,8.34334301993438,4.83799530244822,0.98,-0.193,0.559,-0.822,-0.197,-0.963,-0.829,-0.483,-0.818,0.366,-0.061,0.646,0.232,0.261,0.18,0.062,0.116,-0.002,0.077,-0.021,0.054,-0.027,0.041,-0.03,0.034,-0.032,0.03,-0.037,0.028,-0.046,0.029,-0.059,0.0,0.0
1708,6808.10109647241,297.565824951501,6811.59331753996,297.828876450935,6801.69030542375,2.52389182022076,12.1032642087222,12.3029333634206,12.7081423427726,2.14161299086281,0.978,-0.197,0.544,-0.832,-0.25,-0.958,-0.861,-0.339,-0.561,0.388,-0.079,0.404,0.085,0.236,0.112,0.122,0.104,0.06,0.093,0.026,0.084,0.005,0.079,-0.011,0.081,-0.026,0.09,-0.047,0.114,-0.09,0.148,-0.173,0.0,0.0
1709,6805.45122950781,294.271882600708,6804.99340739578,297.969753074499,6813.78010292072,1.53876738765919,11.9097216852083,9.44832636763934,5.50468188468969,1.71180797294789,0.988,-0.145,0.741,-0.664,0.232,-0.955,-0.359,-0.875,-0.744,-0.438,-0.724,0.084,-0.429,0.371,-0.142,0.397,0.025,0.31,0.097,0.214,0.121,0.139,0.124,0.086,0.119,0.05,0.115,0.024,0.112,0.004,0.113,-0.009,0.0,0.0
1710,6804.01590773811,297.977880524777,6803.98333568682,291.614860912831,6817.26550240643,1.04824827916357,10.8400170784587,7.09838433181986,14.6755678784547,1.07133259407828,0.984,-0.163,0.676,-0.707,0.123,-0.962,-0.528,-0.826,-0.886,-0.164,-0.535,0.374,-0.157,0.394,0.01,0.286,0.072,0.196,0.094,0.134,0.103,0.092,0.108,0.062,0.113,0.038,0.122,0.016,0.137,-0.01,0.154,-0.039,0.0,0.0
1711,6810.01755402106,302.8993676304,6815.55498610151,290.815795025073,6803.02525630748,4.53664999871838,7.51188460241235,12.3173216442221,14.8307806446668,4.79472734517699,0.976,-0.209,0.488,-0.864,-0.345,-0.907,-0.87,-0.252,-0.579,0.505,0.078,0.502,0.217,0.17,0.154,0.028,0.099,-0.015,0.067,-0.028,0.049,-0.033,0.039,-0.037,0.035,-0.044,0.034,-0.059,0.036,-0.099,0.023,-0.198,0.0,0.0
1712,6811.96727423572,302.887678946541,6802.27273097051,305.258135945506,6815.54464116482,1.81588206857923,14.0937722043626,13.5025328461056,11.0218257871237,2.50513371785617,0.977,-0.202,0.52,-0.847,-0.304,-0.931,-0.839,-0.252,-0.49,0.374,-0.074,0.369,0.074,0.225,0.105,0.125,0.104,0.066,0.098,0.031,0.094,0.008,0.096,-0.011,0.107,-0.034,0.135,-0.077,0.196,-0.221,-0.008,-0.699,0.0,0.0
1713,6816.69085617509,308.191677420544,6808.8343027092,307.158940721171,6808.7185303004,3.11545052818008,5.66130765016687,15.437205226527,8.21801599258016,4.18440878832775,0.982,-0.178,0.618,-0.761,-0.024,-0.957,-0.639,-0.675,-0.867,-0.022,-0.503,0.52,0.001,0.516,0.195,0.275,0.196,0.108,0.158,0.026,0.124,-0.012,0.103,-0.033,0.094,-0.05,0.098,-0.076,0.128,-0.156,0.056,-0.584,0.0,0.0
1714,6806.47702092277,292.700429599912,6815.31479172981,290.344049901878,6801.04440603582,3.04816031297194,6.39577333782871,10.5709519916287,13.5701134515579,2.70261657680416,0.983,-0.174,0.634,-0.765,-0.034,-0.974,-0.655,-0.649,-0.82,0.004,-0.454,0.469,-0.021,0.453,0.147,0.256,0.159,0.116,0.133,0.042,0.107,0.006,0.088,-0.014,0.076,-0.026,0.069,-0.037,0.068,-0.052,0.072,-0.069,0.0,0.0
1715,6810.27831285362,310.420737555109,6811.51624844831,294.81336956278,6812.61195533173,3.13033609467628,7.70295031155623,7.70945906566922,10.370131941529,3.88056427036199,0.986,-0.158,0.699,-0.71,0.132,-0.984,-0.502,-0.849,-0.923,-0.312,-0.816,0.432,-0.127,0.701,0.231,0.36,0.217,0.118,0.152,0.024,0.103,-0.01,0.072,-0.022,0.053,-0.026,0.041,-0.028,0.033,-0.029,0.029,-0.03,0.0,0.0
1716,6809.47878139266,290.195070649842,6815.11460315377,301.10648311193,6810.91973093845,1.77323710875374,14.5513837581547,12.0390989524679,6.55699124613985,3.18346812364952,0.982,-0.183,0.597,-0.791,-0.115,-0.949,-0.686,-0.539,-0.734,0.093,-0.353,0.44,-0.004,0.388,0.126,0.228,0.143,0.114,0.129,0.05,0.113,0.014,0.102,-0.009,0.097,-0.028,0.099,-0.051,0.111,-0.09,0.124,-0.156,0.0,0.0
1717,6818.43525464587,310.321148594198,6808.30424608105,290.754608743825,6811.35035189806,1.05479161307039,5.76914566204732,12.5325784709317,11.9188727873465,3.42923563323783,0.984,-0.168,0.66,-0.744,0.023,-0.982,-0.62,-0.694,-0.787,-0.041,-0.452,0.36,-0.123,0.376,0.036,0.272,0.093,0.177,0.109,0.111,0.109,0.068,0.108,0.038,0.108,0.017,0.114,-0.002,0.13,-0.025,0.156,-0.052,0.0,0.0
1718,6808.47726322858,302.033312799742,6811.89541469973,298.612882351143,6805.31565419919,3.31734090121173,10.792323208702,13.6827250286623,7.60196443954205,2.52035622038033,0.982,-0.182,0.603,-0.789,-0.103,-0.974,-0.74,-0.569,-0.784,0.167,-0.293,0.499,0.052,0.369,0.143,0.193,0.14,0.088,0.118,0.033,0.099,0.003,0.086,-0.014,0.081,-0.028,0.083,-0.045,0.099,-0.076,0.132,-0.141,0.0,0.0
