NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
9617,6803.84203470278,305.99026034664,6809.73078083918,308.747070007772,6812.80577232433,296.743398139785,1.19218995802498,7.63682825604752,9.31209470093856,7.88696932114213,6.57787960327481,2.11826976462019,0.984,-0.17,0.654,-0.749,0.027,-0.986,-0.613,-0.761,-0.964,-0.137,-0.691,0.624,0.092,0.693,0.323,0.253,0.235,0.032,0.143,-0.036,0.085,-0.052,0.051,-0.051,0.031,-0.047,0.018,-0.043,0.01,-0.039,0.005,-0.038
9618,6812.54848665516,296.487251303385,6814.52748064012,296.837971553271,6806.92785015581,297.697702318654,3.98998844141932,6.65564167421959,8.2740547154196,9.01851706574032,6.30402027153997,1.19983041727784,0.983,-0.175,0.638,-0.763,-0.011,-0.993,-0.672,-0.727,-0.974,-0.05,-0.658,0.683,0.208,0.765,0.424,0.159,0.226,-0.057,0.106,-0.079,0.05,-0.066,0.023,-0.052,0.01,-0.041,0.003,-0.034,-0.002,-0.029,-0.004,-0.026
9619,6818.06733519155,298.901035156071,6818.97056598769,300.156429131598,6801.69405910523,307.172987304788,4.84527236418141,5.08907598519456,12.8044724350469,11.8723304873427,9.07421643861276,1.08227288297952,0.974,-0.217,0.458,-0.872,-0.393,-0.902,-0.913,-0.163,-0.522,0.554,0.12,0.552,0.315,0.15,0.186,-0.043,0.088,-0.07,0.041,-0.062,0.019,-0.052,0.007,-0.046,-0.001,-0.044,-0.009,-0.046,-0.02,-0.056,-0.038,-0.074
9620,6806.74603778974,303.027491997747,6806.82741752717,301.688062862484,6804.6018812196,310.69027165812,2.72863525823521,4.380070894252,11.1682711482051,8.74928170010063,6.7586439649959,2.66099367352126,0.982,-0.179,0.616,-0.774,-0.046,-0.976,-0.687,-0.683,-0.945,0.016,-0.537,0.661,0.136,0.644,0.366,0.233,0.265,-0.018,0.141,-0.085,0.067,-0.085,0.028,-0.071,0.009,-0.058,-0.002,-0.048,-0.008,-0.042,-0.012,-0.039
9621,6807.25929697607,300.156862890688,6806.6690481971,297.357972573566,6809.95317448023,295.540409987586,2.7803105071349,9.27216669422649,8.48850544067321,12.8320495267155,6.19555302977092,3.35589452654536,0.977,-0.205,0.51,-0.852,-0.292,-0.945,-0.911,-0.377,-0.801,0.535,0.128,0.776,0.414,0.155,0.208,-0.075,0.083,-0.087,0.03,-0.067,0.008,-0.049,-0.002,-0.038,-0.007,-0.03,-0.01,-0.026,-0.014,-0.024,-0.017,-0.025
9622,6801.54286533792,305.721640267829,6811.75096374515,292.893875079192,6811.09553108956,294.33815265429,1.75992126340243,5.02629612584023,14.3789319070802,12.7426869666649,9.08049312743032,1.60843440444617,0.974,-0.216,0.46,-0.874,-0.399,-0.899,-0.908,-0.123,-0.41,0.525,0.067,0.402,0.178,0.178,0.159,0.05,0.12,-0.011,0.086,-0.039,0.062,-0.052,0.045,-0.063,0.032,-0.077,0.018,-0.106,-0.021,-0.188,-0.289,-0.379
9623,6805.92564051586,302.039375797251,6817.8723898262,294.94131012343,6802.35242479133,294.336300982356,3.66519715608636,4.164056301796,13.7627058268332,10.4076739776156,5.98472359591496,1.18003501254366,0.979,-0.193,0.559,-0.809,-0.167,-0.949,-0.772,-0.506,-0.794,0.221,-0.295,0.602,0.171,0.464,0.287,0.159,0.21,-0.011,0.126,-0.063,0.072,-0.072,0.042,-0.07,0.023,-0.068,0.01,-0.071,-0.002,-0.083,-0.018,-0.107
9624,6816.80453903992,303.563142103838,6810.64893677974,307.343847584702,6809.71739189893,303.954516619075,2.97609014668059,5.55599809612789,8.52682387691055,9.35110715370894,8.10152167794,1.39245268954928,0.983,-0.177,0.629,-0.768,-0.028,-0.991,-0.696,-0.704,-0.956,0.016,-0.542,0.664,0.151,0.644,0.36,0.204,0.237,-0.021,0.124,-0.07,0.062,-0.068,0.031,-0.057,0.014,-0.048,0.005,-0.04,-0.001,-0.035,-0.005,-0.033
9625,6808.23612035072,299.282152196765,6803.13025744018,290.633375491721,6815.6387568932,310.102062631408,1.11221302707242,9.59548436105832,8.34404634127873,10.9932119501556,7.64847107990115,3.75138264900918,0.978,-0.198,0.539,-0.834,-0.232,-0.96,-0.867,-0.462,-0.882,0.43,0.039,0.814,0.378,0.205,0.211,-0.028,0.102,-0.062,0.05,-0.056,0.024,-0.047,0.011,-0.039,0.003,-0.033,-0.001,-0.03,-0.005,-0.028,-0.009,-0.029
9626,6806.1124603625,306.705428466542,6802.09743015855,293.684836765497,6803.81938679946,294.681673455336,2.2271189477941,4.93492370389282,6.47074663073612,13.2045464445645,5.94929346724487,3.95626121287936,0.982,-0.177,0.625,-0.771,-0.039,-0.981,-0.677,-0.686,-0.928,-0.012,-0.574,0.619,0.081,0.677,0.381,0.28,0.295,-0.013,0.154,-0.096,0.068,-0.095,0.026,-0.077,0.006,-0.06,-0.005,-0.049,-0.011,-0.042,-0.015,-0.039
9627,6802.70901717869,309.654388445375,6801.35697241883,297.132169016194,6813.98706762926,296.93812154382,1.58027553084833,4.67554045263441,11.442670302668,13.3558571756493,6.38999152483062,1.79394921204882,0.98,-0.191,0.569,-0.815,-0.183,-0.967,-0.806,-0.472,-0.733,0.282,-0.206,0.528,0.118,0.359,0.193,0.163,0.171,0.044,0.129,-0.015,0.093,-0.042,0.066,-0.055,0.048,-0.063,0.034,-0.072,0.022,-0.087,0.011,-0.109
9628,6816.64164479039,299.779945046755,6801.11447605777,291.347513629875,6812.02598135527,290.664017564162,4.48900244320801,4.07485219670256,6.45947906524319,9.56084446597778,4.39107737788376,1.87671762193833,0.987,-0.154,0.712,-0.695,0.169,-0.97,-0.428,-0.86,-0.822,-0.417,-0.866,0.149,-0.57,0.629,0.022,0.82,0.54,0.392,0.393,-0.07,0.17,-0.145,0.065,-0.117,0.021,-0.084,0.002,-0.061,-0.006,-0.046,-0.009,-0.037
9629,6816.06523094001,307.418435643693,6804.19498387645,296.822265063079,6811.29836456717,295.329549974166,3.30352141697348,6.44936081538717,9.34251700859189,14.6346846785881,5.92835249012608,3.27827617428287,0.977,-0.205,0.508,-0.853,-0.295,-0.929,-0.866,-0.357,-0.747,0.442,-0.025,0.72,0.387,0.277,0.264,-0.04,0.116,-0.096,0.044,-0.082,0.013,-0.063,-0.001,-0.049,-0.009,-0.041,-0.015,-0.037,-0.022,-0.037,-0.031,-0.042
9630,6802.0738921931,310.382079357602,6809.24913304122,295.528248119741,6803.80180859627,306.38079687223,4.97430320214081,6.97948029727341,12.2486739206754,7.73359454150774,6.61667479502367,3.78043768143546,0.977,-0.205,0.508,-0.845,-0.268,-0.934,-0.873,-0.421,-0.867,0.434,-0.048,0.928,0.615,0.245,0.257,-0.169,0.06,-0.132,0.006,-0.08,-0.009,-0.049,-0.013,-0.033,-0.015,-0.024,-0.015,-0.019,-0.017,-0.016,-0.02,-0.016
9631,6806.7904960568,308.510668955905,6808.73998552052,305.748999013865,6811.23877106231,295.040487633325,3.71599425733498,6.30665442873788,12.1182523153188,8.38307483591731,4.45782447087915,4.90725370674488,0.979,-0.193,0.555,-0.819,-0.182,-0.944,-0.765,-0.52,-0.875,0.185,-0.402,0.755,0.368,0.656,0.492,0.0003628,0.178,-0.176,0.04,-0.126,-0.002,-0.079,-0.014,-0.051,-0.017,-0.036,-0.019,-0.027,-0.02,-0.022,-0.022,-0.021
9632,6802.29397410966,300.607063036635,6810.11987169729,308.976773616256,6817.27799322976,290.377265941137,2.45962540080143,9.41707385845132,8.17548416434804,10.9263106250114,9.08370946406336,2.29082556411362,0.977,-0.204,0.514,-0.85,-0.282,-0.941,-0.887,-0.395,-0.834,0.501,0.139,0.792,0.387,0.143,0.194,-0.055,0.086,-0.071,0.038,-0.059,0.016,-0.047,0.005,-0.037,-0.001,-0.031,-0.006,-0.028,-0.009,-0.026,-0.013,-0.027
9633,6814.12546252554,291.166911462094,6804.30834284211,295.230236699445,6814.3408855018,308.341953790974,3.87829947926922,4.97126956924316,14.2642481996124,9.73680391262132,5.25981631234053,4.14157204113911,0.977,-0.206,0.5,-0.846,-0.274,-0.902,-0.805,-0.394,-0.792,0.335,-0.171,0.771,0.438,0.409,0.348,-0.053,0.137,-0.136,0.04,-0.107,0.003,-0.076,-0.011,-0.056,-0.018,-0.045,-0.025,-0.041,-0.038,-0.044,-0.064,-0.057
9634,6803.47782424372,310.960466942711,6816.4183977286,304.024302445337,6814.31668124761,308.004110675593,1.19504332557553,6.33578397071271,11.0753831367774,8.57240898339941,8.33448312153662,4.80537924074227,0.979,-0.195,0.551,-0.825,-0.2,-0.958,-0.822,-0.506,-0.914,0.321,-0.111,0.858,0.403,0.294,0.25,-0.013,0.123,-0.067,0.059,-0.064,0.029,-0.053,0.013,-0.044,0.004,-0.038,-0.002,-0.034,-0.007,-0.032,-0.011,-0.033
9635,6806.93642763167,301.942674321618,6810.01750622901,305.348190624682,6810.62179817248,307.679705402369,4.30350927731073,6.60881553683196,7.89226346239621,12.4418401128337,8.97461619325503,3.66076485106517,0.976,-0.21,0.486,-0.868,-0.348,-0.927,-0.923,-0.279,-0.697,0.551,0.106,0.767,0.498,0.136,0.2,-0.141,0.05,-0.109,0.006,-0.068,-0.007,-0.043,-0.011,-0.03,-0.013,-0.022,-0.014,-0.018,-0.016,-0.016,-0.018,-0.015
9636,6816.5461636281,295.054980560273,6818.67831080627,310.321588745454,6803.44865606145,291.420494064322,2.46849322240839,9.3398914662039,7.89234470981042,8.51897848794165,7.48496862375124,1.7923714477917,0.982,-0.182,0.605,-0.789,-0.088,-0.981,-0.726,-0.644,-0.972,0.068,-0.502,0.833,0.392,0.574,0.347,0.048,0.171,-0.067,0.081,-0.072,0.039,-0.059,0.018,-0.047,0.007,-0.038,0.0004221,-0.032,-0.004,-0.028,-0.006,-0.026
9637,6816.52344959722,293.108346911503,6807.70692918191,294.510191511186,6817.74919546069,303.054403389414,4.78841204814586,5.45947139841506,10.7903092273323,13.9955050046551,8.88188779212931,4.74553276188538,0.97,-0.233,0.379,-0.915,-0.528,-0.819,-0.929,0.027,-0.347,0.721,0.372,0.46,0.327,-0.058,0.097,-0.127,0.015,-0.083,-0.007,-0.051,-0.013,-0.033,-0.015,-0.024,-0.017,-0.02,-0.02,-0.018,-0.028,-0.019,-0.042,-0.023
9638,6804.51344358977,291.311343158096,6806.86459268836,298.934854759531,6810.31899144506,299.055078864917,3.94268094224565,5.58354082302047,14.5134028916156,7.56434009256057,7.23419332625312,3.25924400278396,0.976,-0.206,0.505,-0.837,-0.252,-0.92,-0.839,-0.434,-0.856,0.386,-0.094,0.855,0.496,0.323,0.302,-0.086,0.112,-0.125,0.034,-0.094,0.005,-0.068,-0.008,-0.051,-0.015,-0.043,-0.021,-0.04,-0.033,-0.044,-0.059,-0.059
9639,6808.05186492173,294.276431805137,6807.99795677418,304.113198230532,6803.72856913116,297.891767484268,1.70879888844517,8.38019951413063,7.45593610062887,10.7159897369416,9.70750296319313,4.67573730992037,0.977,-0.205,0.511,-0.853,-0.293,-0.942,-0.893,-0.379,-0.829,0.496,0.133,0.847,0.436,0.121,0.192,-0.084,0.074,-0.083,0.028,-0.062,0.008,-0.045,-0.001,-0.034,-0.005,-0.028,-0.008,-0.024,-0.011,-0.022,-0.013,-0.021
9640,6808.17527344929,297.831008960773,6812.24287651834,305.239509285928,6802.47026507375,301.92359994148,4.33203102192552,6.79012397957496,11.8279608315774,12.2343982546353,6.11634147442573,3.34484387053356,0.975,-0.214,0.468,-0.874,-0.367,-0.903,-0.912,-0.258,-0.677,0.588,0.191,0.702,0.41,0.104,0.189,-0.1,0.065,-0.096,0.018,-0.069,-0.0004495,-0.049,-0.008,-0.037,-0.012,-0.03,-0.016,-0.026,-0.021,-0.026,-0.028,-0.029
9641,6807.29998591771,303.043456915555,6805.05662106248,296.048335351058,6817.04396836455,300.781538615162,2.20425763814388,8.71622272977279,10.4611058307559,11.0744242330964,5.61357757022582,3.17280664312494,0.978,-0.198,0.538,-0.837,-0.242,-0.961,-0.875,-0.435,-0.812,0.428,-0.036,0.73,0.351,0.279,0.247,-0.007,0.123,-0.07,0.057,-0.069,0.024,-0.057,0.008,-0.046,-0.0003845,-0.038,-0.006,-0.034,-0.011,-0.032,-0.015,-0.033
9642,6809.60323486196,306.35751369013,6804.74159325084,297.342372514718,6808.55094690786,296.157915051267,2.72578225713822,4.84235563557107,6.08590725464924,12.0778261809518,7.66178203274649,4.5324416058655,0.981,-0.183,0.602,-0.792,-0.098,-0.985,-0.754,-0.623,-0.919,0.136,-0.419,0.685,0.19,0.594,0.393,0.185,0.259,-0.073,0.109,-0.116,0.035,-0.092,0.005,-0.065,-0.007,-0.047,-0.012,-0.036,-0.015,-0.029,-0.017,-0.026
9643,6817.65615299524,299.429543568106,6805.09769394733,306.900606700297,6812.63636388327,308.068721390309,2.45700924601116,6.64200058038854,12.2340455515721,14.6116165720915,5.15240285147615,4.77348718527514,0.974,-0.218,0.445,-0.884,-0.407,-0.868,-0.878,-0.183,-0.575,0.557,0.145,0.602,0.352,0.145,0.202,-0.066,0.087,-0.091,0.032,-0.076,0.007,-0.06,-0.005,-0.05,-0.013,-0.045,-0.022,-0.046,-0.04,-0.056,-0.078,-0.082
9644,6802.55127509704,292.693992176247,6810.4809152782,298.40361198446,6805.35782095275,302.235443259198,1.72479928407969,9.94382570139439,10.7686008012096,12.2842591180163,6.0607210248088,3.29660884523654,0.976,-0.21,0.486,-0.868,-0.352,-0.927,-0.938,-0.258,-0.613,0.612,0.172,0.564,0.294,0.133,0.175,-0.028,0.089,-0.059,0.044,-0.056,0.021,-0.048,0.008,-0.042,0.001,-0.038,-0.006,-0.037,-0.012,-0.04,-0.019,-0.045
9645,6813.38321905798,305.802993321366,6802.58425010503,306.365687973157,6813.28216791672,294.400073603824,1.05983902439392,5.87618743276552,14.5058536459199,14.2512286065148,9.5862478477255,2.73272734290434,0.971,-0.23,0.393,-0.91,-0.529,-0.83,-0.896,0.096,-0.198,0.571,0.161,0.292,0.172,0.09,0.126,0.006,0.088,-0.027,0.062,-0.042,0.045,-0.051,0.034,-0.062,0.024,-0.084,0.005,-0.141,-0.221,-0.369,-0.302,0.412
9646,6817.02195540365,310.421173912179,6809.40919676937,297.276610169234,6804.06746574121,310.461207387357,1.16914595990146,9.05833661310376,6.92755256328398,12.7559350508123,6.74156849284729,4.71646188294069,0.978,-0.196,0.549,-0.824,-0.201,-0.966,-0.848,-0.506,-0.919,0.357,-0.09,0.88,0.441,0.281,0.253,-0.039,0.113,-0.079,0.05,-0.068,0.022,-0.053,0.008,-0.043,0.0001192,-0.035,-0.005,-0.031,-0.009,-0.029,-0.012,-0.03
9647,6818.70965952665,308.022193008769,6808.51086758821,293.491514749387,6810.26772796864,307.27502610034,4.02943640876335,5.25411644477029,9.91661915404337,13.5927064331994,7.54737626885828,3.56277125377954,0.976,-0.211,0.481,-0.869,-0.352,-0.912,-0.897,-0.266,-0.655,0.522,0.065,0.671,0.402,0.21,0.238,-0.082,0.086,-0.107,0.023,-0.079,0.0003572,-0.055,-0.009,-0.04,-0.013,-0.032,-0.017,-0.028,-0.022,-0.027,-0.028,-0.029
9648,6805.68104431583,307.007645665834,6815.46363685103,304.545574131015,6806.19781837776,302.636553853885,2.67347016049806,6.67147652454851,10.6402871189894,10.4938617810739,5.59989341550352,4.00177936798244,0.979,-0.193,0.558,-0.822,-0.191,-0.965,-0.817,-0.512,-0.889,0.284,-0.238,0.808,0.411,0.438,0.334,-0.012,0.147,-0.105,0.054,-0.09,0.016,-0.066,0.0002993,-0.048,-0.007,-0.037,-0.011,-0.03,-0.014,-0.026,-0.016,-0.025
9649,6801.68498803516,310.665521102656,6813.44080059562,301.962935105813,6807.41952994586,300.366280687333,2.64394480854709,8.58713817434568,7.49774297545467,7.20517708356162,5.27071238321961,2.52365268457409,0.985,-0.165,0.675,-0.732,0.076,-0.99,-0.564,-0.811,-0.947,-0.243,-0.839,0.472,-0.155,0.89,0.482,0.454,0.37,-0.012,0.172,-0.107,0.073,-0.096,0.029,-0.072,0.009,-0.053,-0.001,-0.04,-0.006,-0.032,-0.008,-0.027
9650,6803.91458951015,296.197976106971,6811.95075005718,292.931103267573,6815.57509184122,303.024961290208,4.38471859002312,5.2364152467048,9.1453580463172,13.0811937696578,6.94198709958758,1.99952847310766,0.979,-0.197,0.541,-0.833,-0.236,-0.953,-0.832,-0.425,-0.77,0.323,-0.203,0.687,0.337,0.425,0.32,0.013,0.15,-0.093,0.061,-0.086,0.022,-0.066,0.005,-0.051,-0.004,-0.041,-0.009,-0.036,-0.014,-0.034,-0.018,-0.034
9651,6818.20234234069,293.581500187937,6811.86837530757,300.448062172807,6801.32814936521,298.09805227351,4.91557238881271,7.76065993513534,10.4257807127646,9.93084221890877,6.05377150698738,2.82256542026969,0.977,-0.203,0.52,-0.846,-0.268,-0.95,-0.891,-0.417,-0.858,0.467,0.038,0.885,0.504,0.185,0.227,-0.11,0.075,-0.104,0.02,-0.071,0.001,-0.048,-0.006,-0.034,-0.009,-0.025,-0.011,-0.02,-0.013,-0.018,-0.015,-0.017
9652,6817.59523994157,300.921937284482,6810.8310797267,298.861191795549,6802.31621947716,294.014722281062,1.09034214569414,6.1570042576704,11.4028239443813,14.3018117699973,9.87163057950269,2.70236426430438,0.974,-0.219,0.447,-0.888,-0.434,-0.891,-0.946,-0.082,-0.357,0.616,0.157,0.372,0.194,0.116,0.139,0.011,0.092,-0.026,0.061,-0.039,0.041,-0.044,0.028,-0.048,0.019,-0.055,0.01,-0.069,-0.005,-0.103,-0.043,-0.173
9653,6815.76642013298,307.858754180668,6809.65112756035,310.505211490025,6817.80680847396,296.377900877891,1.44370047245944,5.64648180321413,6.55378618853312,7.55152352617574,7.62511283814095,1.04071625173182,0.988,-0.148,0.732,-0.673,0.224,-0.961,-0.36,-0.909,-0.822,-0.52,-0.955,0.123,-0.531,0.703,0.11,0.645,0.303,0.281,0.249,0.07,0.169,-0.013,0.111,-0.042,0.073,-0.049,0.048,-0.048,0.032,-0.046,0.023,-0.044
9654,6804.02186132622,291.619981104259,6818.66651847151,310.22739420753,6810.34290919199,294.447187659609,1.45045448204514,7.62207346173323,6.58919255192752,10.7006051959386,4.20201424710913,4.98593181333942,0.983,-0.171,0.65,-0.747,0.034,-0.985,-0.613,-0.773,-0.965,-0.152,-0.763,0.562,-0.029,0.876,0.524,0.354,0.336,-0.068,0.14,-0.12,0.054,-0.095,0.018,-0.069,0.002,-0.051,-0.005,-0.038,-0.008,-0.031,-0.01,-0.027
9655,6812.1369616915,307.250460511239,6814.88404884447,303.965275566596,6813.41615398455,292.917142759839,1.48091744186807,8.12964337679351,6.79418773909038,7.70971617674459,5.95850977514567,1.79220377774434,0.986,-0.157,0.704,-0.704,0.148,-0.979,-0.465,-0.862,-0.894,-0.391,-0.935,0.308,-0.329,0.859,0.341,0.541,0.347,0.116,0.212,-0.03,0.12,-0.062,0.068,-0.062,0.038,-0.055,0.021,-0.047,0.011,-0.04,0.006,-0.036
9656,6810.18318927711,309.786993266601,6805.0969466487,302.941906813325,6815.6216190669,301.980423423796,1.8974704468112,5.39937286146437,7.56154656949407,10.6534155579078,7.7180467796541,2.97856234565682,0.983,-0.177,0.629,-0.772,-0.037,-0.993,-0.702,-0.697,-0.962,0.029,-0.517,0.685,0.166,0.614,0.342,0.2,0.236,-0.014,0.128,-0.07,0.065,-0.071,0.031,-0.061,0.013,-0.05,0.003,-0.042,-0.003,-0.036,-0.007,-0.033
9657,6804.65376962467,297.230191212107,6807.27688683375,310.817186675076,6816.93617762625,303.907865715601,3.4784123909136,5.57011347503834,12.2447453501259,11.651281575934,5.41702690409852,1.14596940127423,0.98,-0.192,0.563,-0.816,-0.18,-0.962,-0.801,-0.497,-0.807,0.27,-0.229,0.642,0.224,0.404,0.26,0.107,0.173,-0.018,0.104,-0.052,0.062,-0.058,0.037,-0.056,0.023,-0.054,0.012,-0.056,0.004,-0.062,-0.004,-0.072
9658,6803.64520140132,308.209479192553,6811.02011720004,292.878508563184,6807.67346878498,301.666990798442,1.61844175541367,8.99798667752881,10.1380878597755,7.25285398771481,7.42647413546263,4.22938910543194,0.98,-0.192,0.566,-0.817,-0.177,-0.965,-0.792,-0.528,-0.902,0.217,-0.337,0.854,0.487,0.461,0.322,-0.04,0.131,-0.098,0.052,-0.079,0.019,-0.058,0.005,-0.044,-0.002,-0.034,-0.006,-0.028,-0.009,-0.025,-0.011,-0.023
9659,6809.653396494,294.443143383392,6818.7189510884,305.510704248057,6804.27072034146,309.426609094344,3.75819238998801,9.61824285971499,10.3744522652899,11.5466729779422,8.98080099859142,3.75621011791519,0.971,-0.229,0.4,-0.91,-0.504,-0.853,-0.987,-0.033,-0.408,0.87,0.519,0.365,0.249,-0.096,0.073,-0.098,0.018,-0.064,7.008e-05,-0.042,-0.006,-0.029,-0.009,-0.022,-0.011,-0.018,-0.013,-0.016,-0.017,-0.016,-0.021,-0.018
9660,6812.30875458024,300.351918116424,6811.47334481746,304.005550511007,6801.99659385376,308.19666741172,1.16719895585505,5.06199336021759,8.08245558014576,14.6383519269218,4.07373966849607,4.29970478227237,0.982,-0.179,0.616,-0.773,-0.052,-0.968,-0.668,-0.655,-0.88,-0.007,-0.546,0.566,0.044,0.622,0.314,0.287,0.269,0.039,0.17,-0.054,0.099,-0.076,0.056,-0.076,0.031,-0.071,0.014,-0.068,0.002,-0.069,-0.007,-0.075
9661,6804.65245596761,310.974059228432,6817.40358847857,290.441057841814,6808.13845202518,309.457260952334,3.39514998823132,9.13522584286319,13.2723923216732,11.1257054886224,6.56956902498084,2.79418911080518,0.973,-0.222,0.432,-0.893,-0.444,-0.878,-0.954,-0.113,-0.466,0.713,0.3,0.472,0.288,0.038,0.139,-0.068,0.059,-0.07,0.023,-0.057,0.007,-0.046,-0.002,-0.039,-0.009,-0.036,-0.015,-0.037,-0.028,-0.046,-0.053,-0.066
9662,6801.94518317303,293.103694448889,6818.99925367357,293.862538991418,6804.65088608545,292.619380223252,1.50780520431576,5.94005889181844,10.2846260129734,10.3158079817882,8.97768201389771,2.75368739046984,0.979,-0.194,0.557,-0.822,-0.192,-0.97,-0.851,-0.506,-0.86,0.389,-0.067,0.705,0.285,0.296,0.228,0.046,0.137,-0.034,0.078,-0.052,0.044,-0.051,0.024,-0.047,0.012,-0.043,0.004,-0.04,-0.002,-0.04,-0.007,-0.042
9663,6802.46318890792,298.625574392996,6808.60356756124,302.967015342945,6818.88183236675,296.200740139219,3.50831364938481,6.65547667108564,8.29061683838171,8.07137655317738,7.72436134153538,3.59678721962508,0.981,-0.185,0.596,-0.795,-0.103,-0.985,-0.759,-0.635,-0.98,0.116,-0.513,0.831,0.456,0.731,0.475,-0.045,0.157,-0.156,0.041,-0.107,0.005,-0.067,-0.006,-0.043,-0.01,-0.03,-0.011,-0.022,-0.011,-0.017,-0.012,-0.014
9664,6818.69915806359,294.499764495147,6816.42762488451,309.326448862969,6804.37847052999,305.145229278581,1.70579161181444,8.65025332885706,14.1536618691021,8.53137287878734,8.36411142116107,2.05365255944321,0.975,-0.211,0.479,-0.86,-0.327,-0.906,-0.9,-0.307,-0.67,0.588,0.159,0.574,0.277,0.15,0.177,-0.005,0.103,-0.045,0.06,-0.052,0.036,-0.051,0.021,-0.051,0.011,-0.053,0.002,-0.062,-0.015,-0.088,-0.062,-0.153
9665,6815.16064147114,307.642031335264,6808.07697409896,306.157671720121,6801.37576544089,293.962173207851,3.62914365284491,6.00040524381913,12.1757567564171,14.6468320296458,8.82911349939901,4.00364257495831,0.97,-0.234,0.373,-0.919,-0.547,-0.809,-0.92,0.071,-0.267,0.705,0.326,0.366,0.267,-0.011,0.113,-0.09,0.038,-0.076,0.008,-0.056,-0.005,-0.043,-0.011,-0.036,-0.017,-0.033,-0.027,-0.036,-0.05,-0.049,-0.123,-0.083
9666,6810.16087743956,293.487915158039,6811.85187567954,299.734831311515,6815.60340522474,296.552605035418,3.34014163749011,7.48140415919353,8.37263028910119,14.1232545686806,9.11007240676121,3.40665330702853,0.974,-0.219,0.447,-0.888,-0.423,-0.892,-0.943,-0.158,-0.554,0.671,0.29,0.582,0.347,0.035,0.147,-0.093,0.051,-0.081,0.015,-0.059,0.0001102,-0.043,-0.007,-0.033,-0.011,-0.028,-0.015,-0.026,-0.021,-0.027,-0.029,-0.031
9667,6817.17606711575,296.156919182586,6815.61983166429,293.028435058734,6809.94045377743,290.981100916779,3.56320162190713,6.50015127407825,11.8243779023291,7.89462007277639,9.22511030232507,3.66588930247579,0.976,-0.208,0.497,-0.85,-0.289,-0.93,-0.9,-0.388,-0.839,0.515,0.11,0.88,0.51,0.136,0.211,-0.127,0.064,-0.108,0.014,-0.071,-0.003,-0.048,-0.009,-0.034,-0.012,-0.026,-0.014,-0.022,-0.016,-0.02,-0.019,-0.02
9668,6810.43953506098,294.188516986898,6803.32928138508,303.172441482241,6815.55704944148,294.241023408421,2.17567767626998,7.75372854906976,6.47908176175893,12.6747763256097,9.05688792158127,2.82270802029783,0.979,-0.197,0.541,-0.833,-0.229,-0.954,-0.838,-0.455,-0.845,0.351,-0.118,0.791,0.395,0.318,0.265,-0.017,0.125,-0.078,0.056,-0.072,0.024,-0.058,0.008,-0.046,-0.0004905,-0.038,-0.006,-0.034,-0.011,-0.032,-0.015,-0.033
