NUM,W1,W2,W3,W4,L1,L2,L3,L4,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W5,W6,L5,L6
4281,6803.05196717936,295.232005666381,6804.26331980128,302.041772721097,5.39454892126816,6.03914671239106,6.18880574294176,3.97333877452367,0.993,-0.107,0.858,-0.506,0.567,-0.81,0.176,-0.964,-0.248,-0.945,-0.653,-0.739,-0.939,-0.295,-0.838,0.282,-0.399,0.529,-0.087,0.443,0.039,0.308,0.078,0.208,0.086,0.143,0.083,0.102,0.078,0.074,0.074,0.059,0.0,0.0,0.0,0.0
4282,6802.09477295646,310.25444686434,6817.74887769671,296.438815421536,5.3187185001943,14.9166592574688,5.62486296973215,5.96906028025307,0.987,-0.149,0.727,-0.67,0.218,-0.945,-0.357,-0.877,-0.796,-0.452,-0.773,0.189,-0.329,0.454,-0.044,0.36,0.055,0.238,0.081,0.158,0.087,0.11,0.088,0.081,0.09,0.062,0.097,0.05,0.113,0.041,0.136,0.033,0.0,0.0,0.0,0.0
4283,6807.34480172021,300.06529998741,6814.26754242159,293.932324240563,2.72724201346554,7.57361581033716,8.60893028329262,5.33415404009054,0.992,-0.117,0.83,-0.553,0.481,-0.871,0.008,-0.989,-0.485,-0.84,-0.808,-0.407,-0.752,0.1,-0.448,0.351,-0.19,0.359,-0.049,0.29,0.017,0.219,0.047,0.165,0.06,0.127,0.065,0.1,0.068,0.081,0.07,0.07,0.0,0.0,0.0,0.0
4284,6809.37210984377,297.81419729876,6806.34761904964,296.773299965084,2.77539822651203,8.98531257791233,8.83718085041888,5.5403209139983,0.991,-0.126,0.806,-0.587,0.413,-0.905,-0.11,-0.984,-0.619,-0.735,-0.834,-0.195,-0.614,0.252,-0.295,0.365,-0.098,0.314,-0.004,0.238,0.037,0.178,0.054,0.134,0.062,0.104,0.066,0.083,0.069,0.069,0.071,0.061,0.0,0.0,0.0,0.0
4285,6803.41078366381,295.684039949283,6809.49673757416,306.012634827935,5.75908385211929,13.6849831644386,5.86401587997286,3.51638869192229,0.989,-0.137,0.767,-0.633,0.304,-0.935,-0.261,-0.918,-0.698,-0.546,-0.749,-0.012,-0.473,0.307,-0.2,0.347,-0.047,0.283,0.024,0.214,0.055,0.162,0.07,0.126,0.079,0.101,0.087,0.085,0.099,0.074,0.113,0.069,0.0,0.0,0.0,0.0
4286,6807.78451754136,307.349071440366,6806.80295177737,294.130523405211,5.25058444816737,10.6944836033462,7.61356452013148,2.45322442137379,0.991,-0.126,0.805,-0.589,0.409,-0.908,-0.122,-0.982,-0.628,-0.709,-0.8,-0.169,-0.577,0.227,-0.295,0.328,-0.118,0.294,-0.026,0.234,0.019,0.183,0.042,0.144,0.055,0.117,0.062,0.097,0.069,0.083,0.074,0.075,0.0,0.0,0.0,0.0
4287,6816.46912671295,293.739510462648,6810.31475573838,306.920209543663,6.56617580910792,8.92156500881737,7.91172676987807,5.47758017374428,0.989,-0.139,0.763,-0.639,0.3,-0.94,-0.262,-0.947,-0.779,-0.608,-0.911,0.101,-0.408,0.508,-0.047,0.395,0.06,0.243,0.081,0.15,0.079,0.097,0.073,0.065,0.067,0.046,0.063,0.033,0.061,0.024,0.06,0.019,0.0,0.0,0.0,0.0
4288,6813.04224515725,295.703892018065,6806.60853775044,295.367492951786,5.8449695509264,13.639635819294,6.25860666790716,2.68781805849757,0.989,-0.136,0.773,-0.627,0.317,-0.935,-0.254,-0.923,-0.685,-0.542,-0.716,-0.029,-0.466,0.26,-0.226,0.312,-0.082,0.272,-0.006,0.218,0.033,0.174,0.054,0.141,0.069,0.118,0.081,0.103,0.096,0.094,0.113,0.09,0.0,0.0,0.0,0.0
4289,6810.30925111439,306.384165517033,6802.60196166032,304.576299353946,2.32020223881946,10.9597793768031,6.83065930984387,2.3265198967696,0.993,-0.108,0.854,-0.514,0.548,-0.825,0.122,-0.967,-0.326,-0.873,-0.638,-0.556,-0.701,-0.169,-0.572,0.112,-0.391,0.243,-0.239,0.276,-0.132,0.263,-0.061,0.237,-0.015,0.209,0.016,0.185,0.039,0.165,0.052,0.154,0.0,0.0,0.0,0.0
4290,6814.6637542976,293.709348293083,6810.35180919692,310.633128228501,6.48483457476546,6.61535865494421,7.9179626337326,5.42354529281949,0.991,-0.128,0.795,-0.596,0.393,-0.899,-0.101,-0.962,-0.583,-0.78,-0.945,-0.291,-0.776,0.397,-0.227,0.541,0.026,0.362,0.087,0.22,0.094,0.137,0.087,0.089,0.078,0.061,0.071,0.042,0.066,0.03,0.063,0.024,0.0,0.0,0.0,0.0
4291,6808.77102419004,304.323157779568,6806.40112269823,294.705976714628,6.83517243280238,9.47446194389469,6.43568125871866,3.23572111727145,0.991,-0.125,0.806,-0.586,0.415,-0.9,-0.095,-0.98,-0.599,-0.758,-0.859,-0.235,-0.662,0.266,-0.303,0.404,-0.082,0.337,0.015,0.245,0.053,0.175,0.066,0.127,0.07,0.095,0.07,0.073,0.071,0.058,0.071,0.049,0.0,0.0,0.0,0.0
4292,6805.47243152145,303.720232332695,6812.88522372816,305.134728556735,6.07414990486014,11.6672117605048,10.7664906686448,3.77223966578381,0.987,-0.155,0.709,-0.698,0.151,-0.982,-0.512,-0.832,-0.837,-0.192,-0.529,0.303,-0.187,0.344,-0.03,0.257,0.031,0.182,0.053,0.131,0.062,0.098,0.067,0.077,0.072,0.063,0.08,0.054,0.094,0.047,0.11,0.043,0.0,0.0,0.0,0.0
4293,6801.76439918197,310.667247628865,6805.8511204709,296.55498224235,5.50288185337197,7.58013207576427,6.70528352476946,2.00812832087138,0.993,-0.107,0.856,-0.509,0.564,-0.816,0.161,-0.98,-0.304,-0.945,-0.716,-0.645,-0.843,-0.141,-0.63,0.242,-0.346,0.357,-0.154,0.33,-0.048,0.269,0.007,0.213,0.035,0.168,0.05,0.135,0.058,0.11,0.062,0.095,0.0,0.0,0.0,0.0
4294,6801.58284899805,300.041625274656,6805.54053646483,301.425639891366,4.17433295953392,12.1728367065681,10.5441551238482,2.56866064988778,0.989,-0.142,0.754,-0.65,0.262,-0.953,-0.343,-0.886,-0.72,-0.418,-0.636,0.068,-0.373,0.264,-0.176,0.276,-0.065,0.236,-0.006,0.194,0.027,0.16,0.048,0.135,0.063,0.118,0.079,0.107,0.098,0.102,0.119,0.101,0.0,0.0,0.0,0.0
4295,6813.10544542765,300.314062876284,6811.19465868776,306.775902908563,6.89172868583635,9.51580195117242,9.47775649358324,4.01810536648518,0.988,-0.144,0.746,-0.656,0.259,-0.955,-0.344,-0.931,-0.844,-0.465,-0.752,0.223,-0.3,0.422,-0.053,0.324,0.034,0.218,0.061,0.147,0.067,0.103,0.068,0.075,0.067,0.057,0.068,0.044,0.07,0.036,0.074,0.03,0.0,0.0,0.0,0.0
4296,6818.08789441982,296.318351439089,6808.90623828778,308.212435828713,3.83009605272918,6.98559568382228,11.4832275131997,6.18110071314952,0.989,-0.138,0.766,-0.633,0.307,-0.932,-0.248,-0.926,-0.708,-0.58,-0.804,-0.009,-0.488,0.363,-0.168,0.382,-0.012,0.287,0.049,0.202,0.07,0.144,0.076,0.107,0.079,0.082,0.082,0.066,0.088,0.055,0.096,0.048,0.0,0.0,0.0,0.0
4297,6814.71807667499,310.727283509534,6801.16215953894,302.038896285635,6.10365680545302,13.916900305859,13.2090735795943,4.36575405517576,0.983,-0.178,0.621,-0.776,-0.078,-0.984,-0.736,-0.549,-0.665,0.161,-0.26,0.339,-0.052,0.265,0.024,0.185,0.052,0.132,0.064,0.099,0.073,0.079,0.084,0.067,0.104,0.06,0.144,0.055,0.24,0.036,0.431,-0.076,0.0,0.0,0.0,0.0
4298,6806.34681699264,310.783813829232,6808.24411410567,294.073379026603,5.71919919037824,14.2946399580237,7.64326734047177,4.31124696808884,0.987,-0.15,0.724,-0.683,0.188,-0.969,-0.439,-0.857,-0.816,-0.312,-0.626,0.243,-0.257,0.372,-0.054,0.297,0.027,0.211,0.057,0.15,0.069,0.111,0.075,0.086,0.08,0.07,0.09,0.06,0.108,0.053,0.132,0.049,0.0,0.0,0.0,0.0
4299,6809.02920452231,299.933209146263,6803.83493087454,301.785739870491,6.93428723315489,12.5039984168382,7.56665132562697,6.55225811415374,0.986,-0.159,0.694,-0.712,0.12,-0.975,-0.516,-0.827,-0.919,-0.206,-0.561,0.447,-0.09,0.416,0.055,0.248,0.081,0.146,0.079,0.091,0.073,0.06,0.068,0.042,0.066,0.03,0.066,0.021,0.071,0.014,0.078,0.009,0.0,0.0,0.0,0.0
4300,6802.81306709509,295.580699217516,6806.57387299869,298.997141902124,5.24380023619985,14.578924931917,11.7328184293086,2.96757667276339,0.985,-0.164,0.673,-0.733,0.043,-0.981,-0.599,-0.677,-0.703,-0.052,-0.408,0.253,-0.172,0.276,-0.05,0.227,0.008,0.179,0.038,0.144,0.057,0.12,0.074,0.106,0.095,0.099,0.129,0.098,0.197,0.099,0.313,0.084,0.0,0.0,0.0,0.0
4301,6807.12498631439,310.749121930251,6816.98484469445,293.653154931105,6.42661073726251,6.89305450021292,6.26771908612461,3.16330377814079,0.993,-0.112,0.843,-0.528,0.527,-0.836,0.106,-0.976,-0.349,-0.918,-0.76,-0.619,-0.918,-0.076,-0.638,0.385,-0.257,0.462,-0.047,0.361,0.039,0.256,0.068,0.18,0.076,0.129,0.076,0.095,0.074,0.071,0.072,0.059,0.0,0.0,0.0,0.0
4302,6813.58180086679,304.248102861769,6801.62081989532,305.766146953515,6.3999172943641,14.4891212853916,8.38696530934487,4.4581151556304,0.986,-0.159,0.692,-0.716,0.102,-0.983,-0.555,-0.782,-0.824,-0.129,-0.489,0.334,-0.151,0.348,-0.005,0.25,0.047,0.172,0.064,0.121,0.07,0.09,0.074,0.07,0.081,0.058,0.093,0.049,0.116,0.043,0.151,0.036,0.0,0.0,0.0,0.0
4303,6811.02238802024,307.205712873365,6810.09755215637,310.843053009674,5.42133091208279,6.63009872924252,8.07124768760426,2.70877674701984,0.993,-0.112,0.841,-0.528,0.527,-0.833,0.109,-0.978,-0.359,-0.922,-0.775,-0.595,-0.879,-0.04,-0.587,0.351,-0.262,0.41,-0.077,0.336,0.008,0.252,0.046,0.188,0.061,0.142,0.067,0.11,0.069,0.087,0.07,0.074,0.0,0.0,0.0,0.0
4304,6811.17826815621,301.376787409047,6812.5237573146,295.045534352029,2.2513844956884,9.70220978375236,5.87251263243881,2.76750425271285,0.994,-0.101,0.873,-0.481,0.609,-0.785,0.234,-0.958,-0.194,-0.949,-0.573,-0.725,-0.763,-0.34,-0.703,0.034,-0.502,0.25,-0.302,0.315,-0.159,0.303,-0.068,0.264,-0.013,0.223,0.02,0.187,0.041,0.159,0.051,0.141,0.0,0.0,0.0,0.0
4305,6813.34051761242,298.339249647807,6812.65413339422,310.196958421733,3.71075397710889,8.25186928203413,8.97927383178581,6.48300737079217,0.99,-0.132,0.786,-0.612,0.36,-0.925,-0.185,-0.969,-0.696,-0.674,-0.873,-0.068,-0.544,0.379,-0.182,0.405,-0.012,0.296,0.049,0.202,0.067,0.139,0.071,0.099,0.07,0.073,0.069,0.056,0.068,0.044,0.069,0.037,0.0,0.0,0.0,0.0
4306,6810.71992213366,299.252239635787,6803.7024089822,306.899178740196,3.22518654652399,11.4445833669249,9.73778118749165,2.90367757481507,0.99,-0.131,0.789,-0.609,0.358,-0.922,-0.197,-0.941,-0.641,-0.598,-0.712,-0.106,-0.505,0.199,-0.28,0.284,-0.13,0.268,-0.044,0.228,0.004,0.189,0.032,0.158,0.051,0.135,0.065,0.119,0.08,0.109,0.093,0.105,0.0,0.0,0.0,0.0
4307,6818.26574974693,305.338562296036,6809.60765193698,295.394261120132,2.92167434384902,8.75344851031273,13.2572578179828,2.88998231507352,0.99,-0.136,0.77,-0.623,0.319,-0.917,-0.224,-0.9,-0.624,-0.556,-0.683,-0.101,-0.498,0.188,-0.289,0.281,-0.141,0.277,-0.051,0.245,0.003,0.212,0.039,0.186,0.067,0.168,0.095,0.158,0.134,0.155,0.182,0.156,0.0,0.0,0.0,0.0
4308,6803.8771983072,301.136633030326,6813.04248807465,293.342497935093,5.26367480305153,13.2593363536347,5.66991552847777,5.76627491472751,0.988,-0.142,0.751,-0.648,0.274,-0.938,-0.287,-0.916,-0.759,-0.553,-0.841,0.087,-0.42,0.454,-0.082,0.391,0.042,0.26,0.076,0.17,0.082,0.115,0.081,0.082,0.08,0.061,0.08,0.047,0.085,0.038,0.091,0.032,0.0,0.0,0.0,0.0
4309,6809.07093911045,307.326035423713,6801.83090701054,306.43539684298,6.01482767853108,13.3639081486558,10.6231779525783,5.42777736957988,0.985,-0.167,0.664,-0.742,0.032,-0.993,-0.656,-0.715,-0.814,0.039,-0.36,0.39,-0.068,0.315,0.03,0.207,0.059,0.137,0.066,0.095,0.068,0.07,0.07,0.054,0.076,0.044,0.087,0.037,0.109,0.031,0.14,0.023,0.0,0.0,0.0,0.0
4310,6806.25335822373,298.699722963918,6804.06735375891,295.020910944041,6.84942854442128,8.2767433332592,5.32370606298852,3.05091606718273,0.992,-0.115,0.836,-0.542,0.5,-0.854,0.054,-0.977,-0.411,-0.871,-0.772,-0.519,-0.838,-0.002,-0.557,0.365,-0.233,0.42,-0.048,0.336,0.033,0.244,0.064,0.175,0.074,0.128,0.076,0.095,0.075,0.073,0.074,0.06,0.0,0.0,0.0,0.0
4311,6806.86853420181,303.331460124832,6812.67513755725,296.02535509987,2.67159602787019,14.8348655249798,10.1412426660168,6.72386213828828,0.985,-0.161,0.687,-0.717,0.094,-0.982,-0.569,-0.756,-0.776,-0.101,-0.457,0.287,-0.173,0.31,-0.036,0.243,0.022,0.181,0.049,0.138,0.063,0.11,0.075,0.091,0.088,0.08,0.11,0.073,0.149,0.066,0.205,0.055,0.0,0.0,0.0,0.0
4312,6807.29469490638,299.665110296836,6811.95705644104,294.540270228551,5.61795933891599,8.42587984838039,10.2589309168571,3.64846935464318,0.99,-0.136,0.773,-0.623,0.335,-0.928,-0.22,-0.961,-0.737,-0.625,-0.839,0.015,-0.469,0.38,-0.155,0.369,-0.014,0.272,0.04,0.192,0.06,0.138,0.066,0.103,0.069,0.08,0.071,0.064,0.074,0.053,0.078,0.047,0.0,0.0,0.0,0.0
4313,6806.70094962946,297.586023390896,6805.86945502694,305.808514271816,5.8145622176526,13.6787473259975,9.75284605852306,4.68581933234063,0.986,-0.161,0.686,-0.722,0.087,-0.989,-0.586,-0.767,-0.821,-0.078,-0.448,0.346,-0.129,0.332,0.001,0.235,0.046,0.161,0.061,0.114,0.066,0.085,0.07,0.067,0.076,0.055,0.087,0.047,0.107,0.042,0.134,0.037,0.0,0.0,0.0,0.0
4314,6813.9195019888,310.27576826868,6808.87178711152,308.68229762943,3.05282990708481,11.7808029272959,10.5232584777424,4.09365758199823,0.989,-0.14,0.758,-0.647,0.273,-0.951,-0.327,-0.901,-0.73,-0.449,-0.67,0.065,-0.389,0.286,-0.172,0.297,-0.053,0.247,0.007,0.196,0.038,0.156,0.055,0.128,0.068,0.109,0.08,0.096,0.096,0.089,0.112,0.086,0.0,0.0,0.0,0.0
4315,6810.47409541768,298.163810723355,6803.93444482182,295.005031424144,2.29621698458739,12.6215745062078,12.1765929494145,3.26973878616287,0.988,-0.145,0.738,-0.666,0.213,-0.95,-0.375,-0.817,-0.661,-0.357,-0.571,0.041,-0.366,0.214,-0.201,0.249,-0.096,0.234,-0.031,0.207,0.011,0.184,0.041,0.167,0.068,0.157,0.099,0.154,0.144,0.159,0.202,0.166,0.0,0.0,0.0,0.0
4316,6811.62884920684,295.893069011249,6807.64655714656,297.707251135798,2.04471555450286,8.64269524970877,8.03869061600175,5.89570958739567,0.992,-0.118,0.828,-0.555,0.478,-0.873,-0.001,-0.993,-0.506,-0.829,-0.805,-0.367,-0.708,0.114,-0.419,0.323,-0.192,0.329,-0.064,0.273,0.001,0.214,0.033,0.167,0.05,0.132,0.058,0.107,0.064,0.089,0.067,0.078,0.0,0.0,0.0,0.0
4317,6807.54142231746,303.907312030353,6814.44297264554,301.473098453879,6.15258133169237,10.632339470049,5.08373736367367,5.06485673478205,0.99,-0.129,0.794,-0.6,0.381,-0.906,-0.128,-0.954,-0.596,-0.732,-0.88,-0.245,-0.715,0.327,-0.267,0.489,-0.013,0.364,0.069,0.236,0.087,0.153,0.086,0.103,0.081,0.072,0.076,0.052,0.073,0.039,0.072,0.031,0.0,0.0,0.0,0.0
4318,6804.02742725917,296.720150603134,6803.19837269663,301.298120428886,4.5352056049196,9.91941380963575,11.3039899026153,5.33979982194153,0.988,-0.149,0.731,-0.675,0.209,-0.968,-0.418,-0.883,-0.835,-0.345,-0.651,0.25,-0.258,0.382,-0.049,0.297,0.03,0.206,0.057,0.144,0.065,0.104,0.069,0.079,0.071,0.063,0.076,0.052,0.085,0.045,0.096,0.04,0.0,0.0,0.0,0.0
4319,6803.38969669796,310.708772040924,6802.30873866584,305.96685726003,4.83536929967773,9.1475962977669,8.23005616534574,5.04440273709964,0.99,-0.13,0.792,-0.605,0.378,-0.919,-0.156,-0.98,-0.68,-0.716,-0.907,-0.106,-0.579,0.389,-0.189,0.422,-0.01,0.304,0.051,0.205,0.068,0.14,0.071,0.099,0.069,0.073,0.067,0.055,0.066,0.043,0.066,0.036,0.0,0.0,0.0,0.0
4320,6803.27564513248,296.703565903205,6806.92636514931,304.272175904094,2.27430881049735,6.88620095401758,5.57556903732894,5.97284890988967,0.994,-0.101,0.872,-0.481,0.61,-0.783,0.246,-0.959,-0.172,-0.975,-0.585,-0.795,-0.869,-0.392,-0.835,0.11,-0.526,0.401,-0.23,0.425,-0.06,0.345,0.02,0.26,0.054,0.193,0.067,0.145,0.071,0.111,0.072,0.092,0.0,0.0,0.0,0.0
4321,6813.54012740614,300.719969466114,6801.88319432368,309.985295278022,3.77050045732783,14.3622618697123,7.78051615246691,4.43943602537793,0.988,-0.143,0.747,-0.655,0.254,-0.951,-0.343,-0.896,-0.758,-0.439,-0.691,0.11,-0.37,0.332,-0.137,0.317,-0.021,0.249,0.031,0.189,0.056,0.146,0.069,0.117,0.08,0.098,0.092,0.086,0.112,0.079,0.137,0.076,0.0,0.0,0.0,0.0
4322,6810.11469508035,297.485234383541,6805.41980222822,293.288360744919,2.86944418398991,10.4170331158621,13.6138630182052,2.35585813716078,0.989,-0.142,0.749,-0.649,0.255,-0.933,-0.311,-0.848,-0.642,-0.437,-0.612,-0.02,-0.419,0.195,-0.243,0.255,-0.124,0.25,-0.048,0.227,0.001,0.204,0.037,0.186,0.069,0.176,0.107,0.174,0.166,0.177,0.245,0.177,0.0,0.0,0.0,0.0
4323,6808.91213847693,302.48528941377,6804.73815797135,307.812886441384,2.03598359392489,6.7752809003201,12.2021573315743,3.85472836977759,0.992,-0.122,0.813,-0.569,0.437,-0.874,-0.047,-0.943,-0.481,-0.735,-0.69,-0.344,-0.635,0.021,-0.449,0.224,-0.269,0.288,-0.139,0.282,-0.055,0.254,-0.001,0.223,0.034,0.197,0.062,0.178,0.088,0.167,0.11,0.164,0.0,0.0,0.0,0.0
4324,6805.81027909558,297.807690984839,6814.23884471774,304.880728970394,5.03676864427551,8.53818280932523,11.8775109290888,6.93456485415794,0.987,-0.155,0.708,-0.696,0.157,-0.969,-0.468,-0.845,-0.868,-0.279,-0.621,0.344,-0.179,0.415,0.01,0.283,0.063,0.18,0.074,0.118,0.075,0.082,0.073,0.059,0.073,0.045,0.077,0.035,0.086,0.028,0.098,0.023,0.0,0.0,0.0,0.0
4325,6805.44136584476,293.770875983194,6808.72123305114,308.04275522002,5.71631085701691,11.5540779653989,5.74380740059873,6.15433703326969,0.989,-0.138,0.763,-0.636,0.303,-0.932,-0.243,-0.933,-0.729,-0.62,-0.903,0.015,-0.485,0.485,-0.085,0.427,0.053,0.272,0.084,0.169,0.085,0.11,0.08,0.075,0.075,0.053,0.071,0.039,0.07,0.029,0.071,0.023,0.0,0.0,0.0,0.0
4326,6803.93785337899,305.630301875008,6802.22344648541,295.418080179495,4.5380489600798,6.59394133494532,9.54950836882521,4.82792475586672,0.991,-0.124,0.809,-0.577,0.431,-0.886,-0.054,-0.974,-0.541,-0.803,-0.873,-0.338,-0.763,0.238,-0.354,0.454,-0.082,0.379,0.028,0.266,0.065,0.184,0.075,0.13,0.076,0.095,0.075,0.072,0.073,0.056,0.073,0.047,0.0,0.0,0.0,0.0
4327,6818.17879429502,305.519149470523,6813.99972956255,296.306875385376,6.78264938308009,12.8327734469005,10.1836280040753,2.56891936623116,0.987,-0.155,0.709,-0.699,0.144,-0.983,-0.523,-0.806,-0.785,-0.169,-0.496,0.253,-0.208,0.302,-0.062,0.246,0.004,0.187,0.035,0.144,0.052,0.115,0.063,0.095,0.073,0.082,0.087,0.075,0.109,0.07,0.135,0.067,0.0,0.0,0.0,0.0
4328,6818.20718427704,307.48124207105,6807.32211309199,297.043006462688,3.028484030085,8.74695309573278,11.227603433115,2.73634385058338,0.991,-0.125,0.806,-0.582,0.415,-0.891,-0.092,-0.954,-0.549,-0.708,-0.731,-0.257,-0.604,0.115,-0.377,0.273,-0.197,0.291,-0.085,0.26,-0.019,0.221,0.02,0.187,0.045,0.16,0.063,0.141,0.08,0.128,0.094,0.122,0.0,0.0,0.0,0.0
4329,6808.15008899449,302.211744847153,6807.81071447857,295.446043224247,5.97546591512441,7.15440361800677,8.95113615461204,5.09950039305578,0.99,-0.132,0.783,-0.612,0.36,-0.915,-0.162,-0.963,-0.671,-0.72,-0.948,-0.117,-0.601,0.454,-0.149,0.461,0.028,0.305,0.075,0.193,0.082,0.126,0.078,0.086,0.073,0.061,0.068,0.044,0.066,0.033,0.065,0.027,0.0,0.0,0.0,0.0
4330,6809.70606706497,293.068744974536,6816.69710958153,296.193587356202,4.24447207737185,11.7667398823937,10.5271934097281,4.43873824029926,0.988,-0.148,0.734,-0.674,0.21,-0.97,-0.423,-0.872,-0.802,-0.326,-0.618,0.209,-0.277,0.341,-0.081,0.286,0.005,0.212,0.041,0.156,0.056,0.118,0.064,0.093,0.07,0.077,0.078,0.066,0.09,0.059,0.104,0.056,0.0,0.0,0.0,0.0
4331,6809.7166959626,309.254083061651,6805.40768430558,295.644408547622,3.69147318070003,8.4577497371159,7.53587554133383,4.08929399597717,0.992,-0.115,0.836,-0.544,0.5,-0.861,0.043,-0.993,-0.451,-0.88,-0.821,-0.472,-0.813,0.079,-0.484,0.378,-0.193,0.386,-0.041,0.303,0.026,0.223,0.053,0.164,0.063,0.123,0.066,0.095,0.067,0.075,0.067,0.064,0.0,0.0,0.0,0.0
4332,6813.40848987848,308.366374250924,6804.82076830585,296.284706912856,6.17490019577911,9.3125539787762,10.1068776705782,4.81085018433724,0.988,-0.146,0.739,-0.664,0.241,-0.959,-0.367,-0.92,-0.861,-0.439,-0.745,0.263,-0.267,0.439,-0.027,0.319,0.049,0.207,0.068,0.136,0.071,0.094,0.069,0.068,0.068,0.051,0.068,0.039,0.07,0.031,0.074,0.027,0.0,0.0,0.0,0.0
4333,6817.34552219018,304.466971744595,6802.4445432573,295.153258996019,4.07055566819318,6.21168589247134,6.44115227792341,6.59262054443333,0.993,-0.113,0.841,-0.535,0.514,-0.845,0.083,-0.971,-0.358,-0.895,-0.744,-0.617,-0.949,-0.101,-0.69,0.441,-0.226,0.532,0.009,0.38,0.081,0.245,0.094,0.16,0.091,0.107,0.083,0.074,0.075,0.053,0.071,0.042,0.0,0.0,0.0,0.0
4334,6804.18061195177,296.021855652676,6804.97463928134,296.030634152992,6.1447253765779,7.2202719358754,9.20002271016604,3.9273431298349,0.991,-0.129,0.793,-0.596,0.394,-0.901,-0.113,-0.976,-0.629,-0.763,-0.925,-0.192,-0.651,0.37,-0.228,0.446,-0.023,0.328,0.048,0.222,0.069,0.152,0.074,0.107,0.072,0.079,0.071,0.06,0.069,0.046,0.07,0.039,0.0,0.0,0.0,0.0
4335,6818.71982809299,296.699506124168,6818.22346679104,300.260722808757,2.82875729699224,6.88810591961911,5.04524660229048,4.09822129752701,0.995,-0.093,0.893,-0.445,0.669,-0.737,0.351,-0.929,-0.025,-0.992,-0.416,-0.902,-0.758,-0.628,-0.913,-0.18,-0.758,0.254,-0.436,0.441,-0.181,0.421,-0.04,0.336,0.027,0.254,0.056,0.191,0.067,0.145,0.07,0.12,0.0,0.0,0.0,0.0
