NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
9029,6813.18,290.12,6807.54,299.98,6808.02,302.18,3.92,9.62,11.94,14.33,6.20,1.91,0.97,-0.23,0.40,-0.91,-0.50,-0.85,-0.96,-0.00,-0.30,0.74,0.30,0.34,0.23,0.02,0.12,-0.05,0.06,-0.06,0.03,-0.05,0.01,-0.04,0.00,-0.04,-0.00,-0.04,-0.01,-0.04,-0.03,-0.06,-0.07,-0.10
9030,6816.30,299.52,6805.99,308.61,6815.65,294.21,3.84,9.50,12.30,7.99,7.16,1.83,0.98,-0.21,0.50,-0.85,-0.29,-0.94,-0.90,-0.37,-0.80,0.53,0.14,0.76,0.39,0.14,0.20,-0.06,0.09,-0.07,0.04,-0.06,0.02,-0.05,0.00,-0.04,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.04
9031,6817.95,301.97,6806.26,304.82,6803.37,305.78,4.14,7.66,7.24,9.68,8.06,2.04,0.98,-0.19,0.58,-0.81,-0.14,-0.98,-0.79,-0.57,-0.93,0.19,-0.41,0.84,0.50,0.57,0.37,-0.05,0.14,-0.12,0.05,-0.09,0.01,-0.06,0.00,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
9032,6806.10,304.50,6817.70,291.72,6809.81,299.52,4.95,4.45,6.51,14.64,5.49,2.88,0.98,-0.19,0.58,-0.81,-0.15,-0.95,-0.72,-0.54,-0.81,0.10,-0.48,0.56,0.07,0.68,0.50,0.28,0.32,-0.13,0.10,-0.15,0.02,-0.11,-0.00,-0.07,-0.01,-0.05,-0.02,-0.04,-0.02,-0.04,-0.03,-0.04
9033,6803.18,309.90,6805.10,299.06,6818.57,308.75,3.94,5.68,7.26,13.42,8.72,4.01,0.98,-0.21,0.50,-0.86,-0.31,-0.94,-0.90,-0.32,-0.71,0.48,-0.02,0.71,0.43,0.30,0.28,-0.09,0.09,-0.12,0.02,-0.09,-0.00,-0.06,-0.01,-0.04,-0.01,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
9034,6810.61,300.47,6802.23,310.33,6808.08,308.16,4.57,7.78,14.29,8.19,9.66,4.67,0.97,-0.24,0.37,-0.91,-0.51,-0.82,-0.97,-0.02,-0.43,0.88,0.62,0.41,0.26,-0.16,0.05,-0.12,0.00,-0.07,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.04,-0.02,-0.08,-0.04
9035,6817.19,295.24,6808.79,306.68,6810.39,302.68,4.01,7.84,14.47,8.70,4.22,3.68,0.98,-0.21,0.49,-0.85,-0.31,-0.91,-0.85,-0.34,-0.71,0.42,-0.06,0.68,0.36,0.33,0.31,-0.02,0.14,-0.12,0.05,-0.10,0.01,-0.08,-0.01,-0.06,-0.02,-0.05,-0.03,-0.05,-0.04,-0.06,-0.10,-0.09
9036,6808.08,295.68,6808.84,303.65,6812.39,292.00,1.75,5.96,11.24,9.86,5.49,1.34,0.98,-0.17,0.64,-0.76,-0.02,-0.99,-0.68,-0.70,-0.92,0.02,-0.47,0.59,0.07,0.51,0.22,0.24,0.20,0.07,0.15,-0.00,0.10,-0.03,0.07,-0.05,0.05,-0.05,0.03,-0.05,0.02,-0.06,0.02,-0.06
9037,6804.69,296.22,6811.83,302.64,6803.05,298.88,1.30,8.47,6.41,12.45,4.81,4.58,0.98,-0.18,0.61,-0.78,-0.05,-0.98,-0.71,-0.69,-0.98,0.03,-0.56,0.75,0.28,0.70,0.42,0.12,0.22,-0.08,0.10,-0.09,0.04,-0.07,0.02,-0.06,0.00,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03
9038,6801.33,310.59,6813.06,308.45,6807.34,292.27,3.69,9.78,9.27,7.84,9.98,1.20,0.98,-0.20,0.52,-0.84,-0.26,-0.94,-0.85,-0.43,-0.88,0.39,0.02,0.93,0.46,0.16,0.20,-0.07,0.09,-0.08,0.04,-0.06,0.02,-0.05,0.01,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.03,-0.01,-0.03
9039,6818.47,300.70,6802.48,298.63,6802.37,306.55,3.25,8.11,9.32,9.82,7.29,2.09,0.98,-0.19,0.56,-0.82,-0.19,-0.97,-0.84,-0.52,-0.93,0.33,-0.14,0.87,0.44,0.32,0.27,-0.03,0.12,-0.08,0.05,-0.07,0.02,-0.05,0.01,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02
9040,6808.49,306.31,6808.09,294.31,6803.48,310.79,2.94,4.73,11.86,14.97,7.98,3.36,0.97,-0.22,0.44,-0.89,-0.44,-0.87,-0.89,-0.10,-0.45,0.55,0.12,0.48,0.27,0.16,0.20,-0.02,0.10,-0.07,0.05,-0.07,0.02,-0.07,0.00,-0.06,-0.01,-0.06,-0.02,-0.06,-0.05,-0.08,-0.12,-0.13
9041,6817.04,290.37,6805.59,293.41,6813.60,299.97,3.94,4.76,7.15,13.96,9.96,2.15,0.98,-0.20,0.52,-0.85,-0.30,-0.94,-0.85,-0.30,-0.63,0.38,-0.13,0.56,0.24,0.38,0.31,0.06,0.17,-0.09,0.07,-0.09,0.02,-0.07,0.00,-0.06,-0.01,-0.05,-0.01,-0.04,-0.02,-0.04,-0.03,-0.05
9042,6812.45,293.45,6811.05,303.44,6803.25,301.07,4.24,8.84,12.62,9.09,7.28,1.47,0.98,-0.21,0.48,-0.86,-0.33,-0.93,-0.94,-0.31,-0.72,0.63,0.25,0.65,0.34,0.09,0.17,-0.06,0.07,-0.07,0.04,-0.06,0.01,-0.04,0.01,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.04,-0.02,-0.04
9043,6807.44,305.85,6807.59,307.64,6801.32,303.78,3.79,4.57,10.11,14.67,6.07,1.02,0.98,-0.20,0.55,-0.83,-0.22,-0.95,-0.79,-0.42,-0.71,0.26,-0.25,0.55,0.16,0.43,0.27,0.15,0.20,-0.01,0.12,-0.06,0.07,-0.07,0.04,-0.07,0.02,-0.06,0.01,-0.07,-0.00,-0.08,-0.02,-0.10
9044,6810.24,303.19,6817.85,307.17,6814.93,296.40,2.91,8.77,11.86,13.37,4.21,2.57,0.98,-0.21,0.49,-0.86,-0.34,-0.92,-0.89,-0.27,-0.61,0.52,0.06,0.56,0.28,0.22,0.21,0.01,0.12,-0.06,0.06,-0.07,0.03,-0.06,0.01,-0.06,0.00,-0.05,-0.01,-0.05,-0.02,-0.06,-0.04,-0.08
9045,6805.08,306.75,6801.77,301.65,6811.51,299.86,3.12,7.06,7.18,10.54,9.22,3.50,0.98,-0.20,0.55,-0.83,-0.21,-0.97,-0.85,-0.48,-0.88,0.34,-0.18,0.85,0.50,0.38,0.31,-0.08,0.11,-0.12,0.03,-0.08,0.01,-0.06,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.02
9046,6807.35,294.83,6814.41,293.88,6809.49,301.88,4.54,6.32,8.50,11.60,9.95,1.13,0.98,-0.20,0.52,-0.85,-0.29,-0.95,-0.88,-0.34,-0.71,0.43,-0.05,0.70,0.39,0.27,0.24,-0.05,0.10,-0.08,0.04,-0.07,0.02,-0.05,0.01,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.03,-0.01,-0.03
9047,6809.85,291.21,6811.55,290.76,6808.00,303.85,1.52,5.82,11.62,14.39,9.17,2.17,0.97,-0.21,0.46,-0.88,-0.41,-0.90,-0.93,-0.12,-0.41,0.57,0.11,0.41,0.20,0.15,0.15,0.03,0.10,-0.02,0.07,-0.04,0.05,-0.05,0.03,-0.05,0.02,-0.06,0.01,-0.07,-0.01,-0.10,-0.04,-0.17
9048,6806.42,304.12,6806.22,298.72,6809.31,292.84,2.04,6.23,11.26,14.21,5.16,4.35,0.98,-0.21,0.50,-0.86,-0.32,-0.92,-0.86,-0.32,-0.69,0.45,-0.01,0.65,0.33,0.26,0.25,-0.01,0.13,-0.08,0.06,-0.08,0.03,-0.07,0.01,-0.06,-0.00,-0.05,-0.01,-0.05,-0.02,-0.05,-0.04,-0.07
9049,6805.16,305.50,6810.97,296.97,6817.42,309.75,3.32,8.44,8.12,7.61,5.11,4.30,0.98,-0.18,0.62,-0.78,-0.05,-0.99,-0.70,-0.69,-0.97,0.01,-0.63,0.70,0.18,0.86,0.61,0.15,0.25,-0.18,0.06,-0.14,0.01,-0.08,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01
9050,6818.57,295.60,6804.34,305.00,6813.16,300.46,3.42,7.57,13.83,10.00,5.86,2.39,0.98,-0.21,0.49,-0.86,-0.32,-0.92,-0.90,-0.32,-0.70,0.53,0.09,0.66,0.34,0.20,0.22,-0.03,0.11,-0.07,0.05,-0.07,0.02,-0.06,0.01,-0.05,-0.00,-0.05,-0.01,-0.05,-0.02,-0.06,-0.05,-0.08
9051,6816.85,310.52,6805.46,295.41,6814.83,306.37,3.83,6.67,9.22,13.56,5.48,1.58,0.98,-0.20,0.55,-0.83,-0.21,-0.96,-0.82,-0.47,-0.82,0.31,-0.18,0.72,0.32,0.38,0.28,0.04,0.15,-0.06,0.08,-0.07,0.04,-0.06,0.02,-0.05,0.01,-0.04,-0.00,-0.04,-0.01,-0.04,-0.01,-0.05
9052,6817.97,310.51,6812.81,306.13,6814.51,291.38,2.11,7.41,13.17,11.03,7.76,1.51,0.98,-0.21,0.50,-0.86,-0.32,-0.93,-0.93,-0.30,-0.61,0.57,0.10,0.53,0.24,0.18,0.17,0.02,0.11,-0.03,0.07,-0.04,0.04,-0.05,0.03,-0.05,0.02,-0.05,0.01,-0.06,-0.00,-0.07,-0.02,-0.11
9053,6809.55,308.31,6802.59,305.95,6818.46,310.65,4.44,4.01,13.81,11.28,6.41,2.34,0.98,-0.20,0.51,-0.84,-0.27,-0.91,-0.82,-0.37,-0.72,0.35,-0.15,0.65,0.31,0.39,0.32,0.03,0.17,-0.09,0.07,-0.10,0.03,-0.08,0.01,-0.07,-0.01,-0.06,-0.02,-0.06,-0.03,-0.06,-0.05,-0.08
9054,6809.40,305.90,6812.06,300.45,6816.11,302.65,4.13,9.29,13.86,11.48,7.27,3.01,0.97,-0.23,0.37,-0.92,-0.54,-0.82,-0.96,0.06,-0.25,0.80,0.40,0.30,0.23,-0.05,0.09,-0.08,0.03,-0.07,0.01,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.04,-0.04,-0.05,-0.14,-0.10
9055,6804.72,300.53,6806.94,292.79,6803.06,303.86,4.55,8.64,12.36,9.32,7.66,2.22,0.97,-0.22,0.46,-0.88,-0.38,-0.91,-0.96,-0.23,-0.66,0.70,0.36,0.62,0.34,0.01,0.14,-0.09,0.05,-0.07,0.02,-0.06,0.00,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03,-0.02,-0.03
9056,6814.87,306.87,6812.57,310.47,6808.53,309.91,1.95,4.40,9.79,10.75,8.87,1.84,0.98,-0.18,0.60,-0.79,-0.10,-0.99,-0.78,-0.61,-0.87,0.20,-0.30,0.61,0.14,0.44,0.24,0.18,0.20,0.03,0.13,-0.03,0.08,-0.05,0.05,-0.06,0.03,-0.06,0.02,-0.05,0.01,-0.05,-0.00,-0.06
9057,6804.93,310.00,6814.29,295.40,6806.07,306.86,3.17,6.18,14.33,14.30,4.43,1.04,0.98,-0.21,0.48,-0.86,-0.34,-0.89,-0.82,-0.24,-0.56,0.41,-0.04,0.49,0.19,0.26,0.20,0.08,0.15,-0.01,0.10,-0.04,0.07,-0.06,0.05,-0.07,0.04,-0.09,0.03,-0.12,-0.02,-0.26,-0.86,-0.25
9058,6806.90,295.71,6814.21,304.01,6806.47,293.18,3.17,9.51,8.49,14.47,6.42,3.05,0.97,-0.21,0.47,-0.87,-0.37,-0.91,-0.94,-0.25,-0.66,0.66,0.27,0.64,0.35,0.07,0.16,-0.08,0.07,-0.08,0.02,-0.06,0.01,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03,-0.03,-0.04
9059,6814.33,300.24,6816.19,306.90,6803.14,301.24,1.26,5.74,6.33,13.85,6.28,2.91,0.98,-0.17,0.64,-0.76,-0.01,-0.98,-0.66,-0.71,-0.93,-0.03,-0.57,0.60,0.07,0.62,0.30,0.27,0.25,0.04,0.16,-0.04,0.10,-0.06,0.06,-0.06,0.03,-0.06,0.02,-0.06,0.01,-0.06,0.00,-0.06
9060,6816.82,294.55,6817.02,306.42,6805.78,310.53,2.88,7.06,7.80,14.59,7.89,2.60,0.98,-0.20,0.51,-0.85,-0.30,-0.94,-0.89,-0.34,-0.73,0.48,0.03,0.69,0.36,0.23,0.23,-0.03,0.11,-0.08,0.05,-0.07,0.02,-0.06,0.01,-0.05,-0.00,-0.04,-0.01,-0.04,-0.02,-0.04,-0.03,-0.05
9061,6804.59,305.18,6806.22,306.45,6817.49,292.01,3.84,6.98,8.11,14.10,7.02,1.69,0.98,-0.20,0.53,-0.84,-0.26,-0.95,-0.86,-0.40,-0.78,0.39,-0.08,0.74,0.38,0.30,0.26,-0.02,0.12,-0.08,0.06,-0.07,0.02,-0.06,0.01,-0.05,0.00,-0.04,-0.01,-0.04,-0.01,-0.04,-0.02,-0.04
9062,6802.48,305.22,6818.76,296.18,6811.89,291.85,1.17,6.64,12.26,9.83,9.44,3.72,0.98,-0.21,0.49,-0.86,-0.31,-0.93,-0.92,-0.33,-0.70,0.61,0.18,0.59,0.29,0.14,0.17,-0.02,0.10,-0.05,0.05,-0.05,0.03,-0.05,0.01,-0.04,0.01,-0.04,-0.00,-0.04,-0.01,-0.05,-0.02,-0.05
9063,6815.01,310.87,6811.39,309.23,6807.44,308.96,4.82,7.76,7.85,14.06,5.49,3.90,0.98,-0.21,0.49,-0.86,-0.31,-0.92,-0.88,-0.35,-0.81,0.48,0.04,0.89,0.57,0.16,0.22,-0.15,0.06,-0.12,0.01,-0.07,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
9064,6812.06,308.93,6816.41,301.20,6813.60,303.44,2.46,4.05,6.33,12.49,4.30,1.45,0.99,-0.15,0.71,-0.69,0.17,-0.97,-0.43,-0.85,-0.81,-0.39,-0.80,0.16,-0.47,0.54,-0.04,0.60,0.26,0.39,0.31,0.13,0.23,-0.02,0.15,-0.07,0.09,-0.08,0.05,-0.08,0.03,-0.07,0.02,-0.07
9065,6812.77,292.18,6818.15,308.36,6815.34,291.32,1.14,9.48,6.18,9.59,6.56,4.36,0.98,-0.18,0.62,-0.78,-0.06,-0.98,-0.70,-0.68,-0.96,0.01,-0.63,0.74,0.35,0.77,0.44,0.06,0.19,-0.10,0.08,-0.09,0.03,-0.07,0.01,-0.05,0.00,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.02
9066,6810.53,292.67,6801.06,308.89,6807.47,294.74,4.11,6.72,14.34,7.74,6.15,3.26,0.98,-0.20,0.51,-0.84,-0.26,-0.92,-0.85,-0.41,-0.83,0.40,-0.09,0.83,0.49,0.32,0.30,-0.09,0.11,-0.12,0.03,-0.09,0.00,-0.07,-0.01,-0.05,-0.01,-0.04,-0.02,-0.04,-0.03,-0.04,-0.06,-0.06
9067,6806.05,310.15,6805.55,305.79,6811.85,297.43,1.79,9.97,9.83,13.30,8.21,3.41,0.97,-0.22,0.44,-0.89,-0.43,-0.89,-0.98,-0.14,-0.47,0.77,0.33,0.43,0.26,0.03,0.13,-0.06,0.06,-0.06,0.03,-0.05,0.01,-0.04,0.00,-0.04,-0.00,-0.03,-0.01,-0.03,-0.02,-0.04,-0.03,-0.04
9068,6815.94,310.57,6817.17,303.73,6807.85,308.32,4.35,8.10,10.29,10.05,4.53,3.13,0.98,-0.20,0.55,-0.83,-0.20,-0.96,-0.83,-0.50,-0.90,0.33,-0.18,0.83,0.43,0.39,0.32,-0.03,0.13,-0.11,0.04,-0.09,0.01,-0.06,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02,-0.02,-0.02
9069,6814.83,297.39,6803.11,298.75,6812.62,307.79,1.15,5.03,13.51,14.87,6.58,1.80,0.98,-0.21,0.49,-0.86,-0.34,-0.91,-0.85,-0.22,-0.51,0.42,-0.04,0.43,0.14,0.24,0.16,0.10,0.14,0.03,0.11,-0.01,0.09,-0.04,0.07,-0.06,0.07,-0.08,0.06,-0.12,0.03,-0.25,-0.34,-0.56
9070,6816.58,307.40,6807.21,290.66,6802.07,308.78,1.62,5.52,9.18,14.03,5.77,1.91,0.98,-0.18,0.60,-0.80,-0.12,-0.98,-0.76,-0.57,-0.83,0.18,-0.31,0.58,0.11,0.43,0.22,0.19,0.19,0.05,0.14,-0.02,0.09,-0.05,0.06,-0.06,0.04,-0.06,0.03,-0.06,0.02,-0.07,0.01,-0.08
9071,6805.47,295.06,6807.66,309.66,6806.76,297.85,3.13,9.96,8.70,9.16,5.93,3.25,0.98,-0.19,0.56,-0.82,-0.19,-0.97,-0.83,-0.53,-0.92,0.30,-0.22,0.88,0.49,0.40,0.31,-0.06,0.12,-0.11,0.04,-0.08,0.01,-0.06,-0.00,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.02
9072,6811.14,290.83,6811.84,305.96,6807.19,308.40,2.50,9.36,12.09,14.87,9.43,3.53,0.97,-0.24,0.32,-0.94,-0.64,-0.76,-0.92,0.27,0.03,0.70,0.31,0.15,0.16,-0.04,0.07,-0.06,0.03,-0.05,0.01,-0.04,0.00,-0.04,-0.01,-0.04,-0.01,-0.04,-0.03,-0.05,-0.07,-0.08,-0.34,-0.16
9073,6804.37,302.65,6803.29,310.68,6812.87,302.41,3.04,6.42,8.59,8.60,9.16,3.95,0.98,-0.19,0.56,-0.82,-0.18,-0.97,-0.82,-0.54,-0.94,0.28,-0.26,0.89,0.52,0.45,0.34,-0.08,0.12,-0.13,0.03,-0.09,0.01,-0.06,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.02
9074,6811.96,308.41,6803.89,308.15,6812.85,295.70,3.72,6.20,6.69,13.17,4.47,2.80,0.98,-0.18,0.62,-0.78,-0.05,-0.97,-0.67,-0.67,-0.92,-0.04,-0.64,0.61,0.09,0.80,0.49,0.26,0.30,-0.08,0.12,-0.12,0.04,-0.10,0.01,-0.07,-0.00,-0.05,-0.01,-0.04,-0.01,-0.04,-0.02,-0.03
9075,6808.93,309.91,6802.86,291.44,6811.80,292.46,2.29,9.61,12.55,12.00,6.05,2.15,0.97,-0.21,0.47,-0.88,-0.39,-0.91,-0.94,-0.19,-0.51,0.62,0.17,0.48,0.25,0.13,0.16,-0.01,0.09,-0.05,0.05,-0.05,0.03,-0.05,0.02,-0.05,0.01,-0.05,-0.00,-0.05,-0.01,-0.06,-0.03,-0.09
9076,6801.52,299.03,6813.33,310.07,6805.11,301.37,1.22,6.01,8.84,14.48,9.24,4.16,0.98,-0.21,0.49,-0.87,-0.34,-0.93,-0.93,-0.27,-0.61,0.60,0.15,0.54,0.27,0.15,0.17,-0.01,0.10,-0.05,0.06,-0.05,0.03,-0.05,0.02,-0.05,0.01,-0.05,-0.00,-0.05,-0.01,-0.06,-0.03,-0.08
9077,6804.18,294.77,6806.44,291.40,6815.15,302.11,2.96,8.43,12.94,13.61,8.46,2.59,0.97,-0.23,0.38,-0.92,-0.56,-0.82,-0.95,0.10,-0.17,0.72,0.31,0.27,0.21,-0.00,0.10,-0.06,0.05,-0.06,0.02,-0.05,0.01,-0.04,-0.00,-0.04,-0.01,-0.04,-0.02,-0.05,-0.04,-0.07,-0.11,-0.12
9078,6812.50,301.71,6815.77,306.96,6803.98,307.64,4.89,7.95,8.44,10.36,6.04,3.75,0.98,-0.20,0.54,-0.84,-0.23,-0.96,-0.86,-0.47,-0.91,0.37,-0.15,0.96,0.64,0.32,0.28,-0.17,0.07,-0.13,0.01,-0.08,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01
9079,6814.56,304.44,6817.78,303.78,6810.42,298.77,2.58,6.37,6.26,12.49,5.29,1.17,0.98,-0.17,0.67,-0.74,0.05,-0.98,-0.58,-0.77,-0.91,-0.18,-0.73,0.47,-0.10,0.72,0.31,0.39,0.29,0.08,0.18,-0.03,0.11,-0.06,0.06,-0.06,0.04,-0.06,0.02,-0.05,0.01,-0.05,0.01,-0.05
9080,6805.67,297.66,6804.74,298.21,6818.25,291.59,4.29,8.03,13.14,14.22,4.28,3.39,0.97,-0.23,0.41,-0.90,-0.46,-0.83,-0.89,-0.09,-0.46,0.63,0.23,0.51,0.32,0.08,0.17,-0.08,0.07,-0.09,0.02,-0.07,0.00,-0.06,-0.01,-0.05,-0.02,-0.04,-0.03,-0.04,-0.05,-0.06,-0.13,-0.10
9081,6816.95,295.79,6812.98,297.87,6806.85,294.40,4.48,7.15,9.01,7.29,6.37,1.85,0.98,-0.18,0.62,-0.77,-0.04,-0.99,-0.70,-0.70,-0.99,-0.01,-0.65,0.74,0.31,0.82,0.49,0.07,0.21,-0.12,0.08,-0.10,0.03,-0.07,0.01,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
9082,6810.60,297.73,6803.27,292.64,6802.30,309.90,1.86,4.19,10.32,10.94,9.72,3.58,0.98,-0.20,0.54,-0.83,-0.22,-0.96,-0.88,-0.45,-0.77,0.43,-0.05,0.63,0.25,0.30,0.23,0.06,0.15,-0.03,0.09,-0.06,0.04,-0.06,0.02,-0.06,0.01,-0.05,-0.00,-0.05,-0.01,-0.04,-0.02,-0.05
9083,6813.31,293.16,6805.04,297.27,6813.86,294.79,2.21,5.56,14.69,7.89,9.28,2.21,0.98,-0.20,0.51,-0.83,-0.24,-0.93,-0.86,-0.43,-0.80,0.47,0.01,0.69,0.31,0.26,0.23,0.02,0.14,-0.05,0.08,-0.07,0.04,-0.07,0.02,-0.06,0.01,-0.06,-0.00,-0.07,-0.02,-0.09,-0.08,-0.15
9084,6806.24,297.23,6806.69,293.36,6802.36,297.65,2.42,4.64,11.34,10.96,8.72,4.15,0.98,-0.20,0.51,-0.85,-0.28,-0.94,-0.90,-0.37,-0.74,0.51,0.05,0.66,0.33,0.23,0.23,-0.01,0.12,-0.07,0.05,-0.07,0.02,-0.06,0.00,-0.05,-0.01,-0.04,-0.01,-0.04,-0.02,-0.03,-0.02,-0.04
9085,6808.50,299.83,6805.48,296.14,6813.53,295.45,3.55,5.88,11.94,12.36,4.10,3.23,0.98,-0.20,0.53,-0.83,-0.24,-0.93,-0.79,-0.43,-0.78,0.28,-0.23,0.69,0.31,0.44,0.33,0.05,0.18,-0.09,0.08,-0.10,0.03,-0.08,0.01,-0.06,-0.01,-0.05,-0.01,-0.04,-0.02,-0.04,-0.03,-0.05
9086,6803.30,301.57,6804.31,307.93,6801.24,290.70,2.45,5.68,12.79,14.44,8.12,4.74,0.97,-0.23,0.40,-0.91,-0.50,-0.83,-0.93,-0.00,-0.33,0.69,0.28,0.39,0.26,0.04,0.14,-0.06,0.06,-0.07,0.02,-0.06,0.01,-0.05,-0.01,-0.04,-0.01,-0.04,-0.02,-0.05,-0.05,-0.07,-0.14,-0.12
9087,6817.18,298.51,6816.53,293.88,6810.68,306.12,4.32,4.27,10.85,10.85,5.45,3.56,0.98,-0.19,0.56,-0.81,-0.17,-0.95,-0.75,-0.54,-0.87,0.17,-0.41,0.72,0.30,0.63,0.45,0.07,0.21,-0.14,0.07,-0.12,0.01,-0.08,-0.01,-0.06,-0.01,-0.04,-0.02,-0.03,-0.02,-0.03,-0.02,-0.02
9088,6803.44,309.71,6807.01,301.79,6811.82,307.44,2.04,9.30,14.62,12.25,5.18,3.47,0.97,-0.22,0.42,-0.90,-0.47,-0.85,-0.88,-0.06,-0.41,0.58,0.16,0.45,0.26,0.12,0.17,-0.03,0.09,-0.07,0.05,-0.07,0.02,-0.06,0.01,-0.06,-0.01,-0.06,-0.02,-0.08,-0.10,-0.16,-0.29,0.49
9089,6818.31,297.23,6807.65,300.23,6815.39,294.22,1.07,7.60,9.76,13.80,6.95,1.14,0.98,-0.19,0.55,-0.83,-0.21,-0.97,-0.87,-0.45,-0.73,0.43,-0.04,0.54,0.17,0.26,0.16,0.09,0.12,0.02,0.09,-0.01,0.07,-0.03,0.05,-0.04,0.04,-0.04,0.04,-0.05,0.03,-0.07,0.03,-0.09
9090,6806.98,299.03,6814.02,296.86,6807.61,307.75,3.34,5.94,10.40,14.99,8.56,3.50,0.97,-0.22,0.42,-0.90,-0.47,-0.86,-0.92,-0.07,-0.43,0.64,0.23,0.48,0.30,0.08,0.16,-0.07,0.07,-0.08,0.02,-0.07,0.00,-0.05,-0.01,-0.04,-0.01,-0.04,-0.02,-0.04,-0.04,-0.05,-0.07,-0.07
9091,6803.67,292.71,6801.25,299.59,6816.24,296.59,2.37,9.48,10.24,9.81,7.99,3.45,0.98,-0.21,0.49,-0.86,-0.32,-0.93,-0.92,-0.33,-0.77,0.59,0.24,0.74,0.38,0.08,0.17,-0.08,0.07,-0.08,0.03,-0.06,0.01,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.02
9092,6807.11,294.44,6806.52,300.35,6808.51,292.99,4.98,9.37,10.22,9.89,5.30,3.12,0.98,-0.21,0.50,-0.86,-0.31,-0.94,-0.92,-0.36,-0.79,0.55,0.14,0.80,0.46,0.14,0.21,-0.11,0.07,-0.10,0.02,-0.07,-0.00,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02
9093,6814.21,302.84,6804.62,291.53,6818.31,293.00,4.27,7.83,14.47,9.82,5.39,4.14,0.97,-0.22,0.43,-0.89,-0.42,-0.86,-0.91,-0.18,-0.59,0.62,0.24,0.65,0.41,0.07,0.17,-0.12,0.05,-0.10,0.01,-0.07,-0.01,-0.05,-0.01,-0.04,-0.02,-0.03,-0.03,-0.03,-0.05,-0.04,-0.13,-0.07
9094,6808.98,310.51,6815.08,308.93,6811.90,309.31,1.90,7.03,9.70,11.70,9.41,4.24,0.98,-0.21,0.49,-0.87,-0.34,-0.93,-0.94,-0.29,-0.68,0.65,0.23,0.62,0.33,0.10,0.17,-0.06,0.08,-0.07,0.03,-0.06,0.01,-0.05,0.00,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03
9095,6812.05,292.15,6806.11,296.91,6818.13,297.13,2.48,8.99,10.91,13.12,9.07,2.69,0.97,-0.23,0.41,-0.90,-0.48,-0.86,-0.98,-0.04,-0.32,0.78,0.33,0.34,0.23,0.01,0.11,-0.06,0.05,-0.06,0.02,-0.05,0.01,-0.04,0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.04,-0.03,-0.05
9096,6814.60,309.99,6806.20,293.53,6810.78,299.53,3.47,8.07,6.97,12.99,7.48,3.79,0.98,-0.20,0.51,-0.85,-0.29,-0.94,-0.89,-0.38,-0.81,0.47,0.03,0.87,0.53,0.18,0.23,-0.13,0.07,-0.11,0.01,-0.07,-0.00,-0.05,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02
