NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
5489,6801.917,306.204,6809.643,290.044,6801.980,298.435,3.003,4.824,8.472,9.596,9.440,2.646,0.981,-0.186,0.592,-0.795,-0.111,-0.984,-0.781,-0.607,-0.912,0.193,-0.350,0.702,0.236,0.533,0.355,0.130,0.215,-0.064,0.098,-0.092,0.039,-0.077,0.012,-0.059,-0.000,-0.045,-0.007,-0.036,-0.011,-0.031,-0.013,-0.028
5490,6809.975,297.260,6813.291,308.230,6816.033,298.778,1.951,5.747,14.580,8.015,7.305,3.504,0.978,-0.200,0.526,-0.830,-0.224,-0.929,-0.811,-0.461,-0.844,0.328,-0.144,0.764,0.357,0.357,0.287,0.020,0.155,-0.073,0.077,-0.082,0.036,-0.073,0.014,-0.064,0.001,-0.059,-0.010,-0.060,-0.028,-0.074,-0.066,-0.106
5491,6810.083,310.149,6804.349,306.801,6816.514,290.647,4.717,4.221,9.227,14.341,5.792,2.239,0.979,-0.195,0.547,-0.827,-0.216,-0.939,-0.773,-0.442,-0.751,0.222,-0.322,0.599,0.199,0.541,0.388,0.132,0.224,-0.091,0.093,-0.110,0.033,-0.088,0.007,-0.068,-0.006,-0.055,-0.014,-0.048,-0.022,-0.047,-0.030,-0.050
5492,6810.240,310.936,6803.296,298.376,6807.758,291.696,2.096,9.454,6.073,7.157,6.955,2.916,0.984,-0.169,0.657,-0.748,0.031,-0.986,-0.599,-0.758,-0.922,-0.185,-0.812,0.483,-0.120,0.968,0.609,0.365,0.333,-0.096,0.130,-0.122,0.049,-0.092,0.017,-0.065,0.002,-0.047,-0.004,-0.036,-0.007,-0.028,-0.009,-0.024
5493,6801.073,309.681,6807.617,310.011,6812.918,292.453,2.816,9.241,9.581,10.200,8.356,1.295,0.978,-0.200,0.531,-0.840,-0.249,-0.954,-0.880,-0.438,-0.851,0.479,0.092,0.750,0.342,0.185,0.197,-0.018,0.101,-0.053,0.053,-0.052,0.028,-0.045,0.014,-0.039,0.006,-0.035,0.001,-0.033,-0.004,-0.032,-0.008,-0.034
5494,6805.514,302.395,6804.069,294.548,6801.935,310.738,2.619,6.553,11.632,14.476,4.445,3.175,0.977,-0.205,0.503,-0.854,-0.305,-0.914,-0.839,-0.325,-0.675,0.403,-0.070,0.611,0.279,0.311,0.259,0.038,0.153,-0.062,0.078,-0.079,0.037,-0.073,0.014,-0.065,-0.000,-0.060,-0.011,-0.060,-0.026,-0.069,-0.048,-0.089
5495,6802.601,304.524,6807.126,290.044,6804.997,291.438,4.431,7.494,10.092,8.764,6.732,1.295,0.980,-0.190,0.577,-0.807,-0.146,-0.980,-0.807,-0.576,-0.953,0.241,-0.268,0.877,0.439,0.401,0.292,-0.013,0.133,-0.077,0.060,-0.069,0.027,-0.054,0.011,-0.042,0.003,-0.035,-0.002,-0.030,-0.005,-0.027,-0.008,-0.026
5496,6814.272,300.566,6811.605,310.185,6808.579,300.432,1.985,4.483,11.951,11.643,6.008,2.771,0.980,-0.189,0.575,-0.808,-0.154,-0.964,-0.774,-0.531,-0.822,0.215,-0.291,0.617,0.169,0.448,0.268,0.162,0.206,0.003,0.129,-0.056,0.075,-0.069,0.041,-0.068,0.021,-0.064,0.007,-0.062,-0.004,-0.064,-0.013,-0.070
5497,6807.517,308.870,6815.954,306.406,6805.150,295.733,1.652,5.969,13.756,8.332,6.059,3.343,0.980,-0.191,0.565,-0.810,-0.160,-0.952,-0.761,-0.536,-0.861,0.193,-0.325,0.701,0.260,0.486,0.316,0.110,0.198,-0.041,0.108,-0.075,0.057,-0.074,0.029,-0.067,0.012,-0.062,0.000,-0.061,-0.012,-0.067,-0.027,-0.082
5498,6815.338,309.959,6809.664,302.627,6811.178,297.010,4.340,6.660,10.917,12.310,4.990,4.688,0.976,-0.210,0.482,-0.864,-0.329,-0.904,-0.872,-0.327,-0.768,0.485,0.048,0.826,0.525,0.193,0.238,-0.145,0.061,-0.125,0.006,-0.078,-0.009,-0.050,-0.014,-0.034,-0.016,-0.025,-0.017,-0.020,-0.019,-0.018,-0.023,-0.018
5499,6803.418,303.378,6811.663,307.486,6801.426,300.223,1.269,6.771,6.706,13.441,6.235,1.846,0.983,-0.174,0.636,-0.762,-0.014,-0.984,-0.662,-0.711,-0.941,-0.023,-0.533,0.623,0.090,0.569,0.263,0.240,0.216,0.054,0.147,-0.019,0.096,-0.044,0.064,-0.051,0.042,-0.053,0.028,-0.053,0.018,-0.055,0.012,-0.058
5500,6805.721,308.053,6812.989,297.872,6807.983,290.148,1.264,6.635,12.446,14.295,4.587,3.195,0.977,-0.203,0.514,-0.849,-0.295,-0.924,-0.835,-0.321,-0.637,0.384,-0.089,0.539,0.202,0.304,0.220,0.088,0.159,-0.015,0.102,-0.052,0.065,-0.062,0.040,-0.066,0.024,-0.070,0.011,-0.080,-0.006,-0.107,-0.038,-0.159
5501,6811.039,307.968,6818.161,302.365,6805.388,293.574,4.863,8.985,10.767,11.042,5.286,1.053,0.977,-0.203,0.519,-0.848,-0.279,-0.950,-0.904,-0.388,-0.793,0.531,0.137,0.709,0.336,0.155,0.186,-0.029,0.092,-0.056,0.047,-0.052,0.025,-0.044,0.012,-0.038,0.005,-0.034,-0.000,-0.033,-0.005,-0.034,-0.009,-0.037
5502,6802.607,302.219,6802.413,297.559,6804.799,299.945,1.187,4.825,7.654,7.881,8.184,4.653,0.984,-0.169,0.657,-0.747,0.035,-0.988,-0.607,-0.773,-0.971,-0.164,-0.759,0.609,0.077,0.801,0.405,0.271,0.271,-0.006,0.144,-0.070,0.073,-0.072,0.036,-0.061,0.016,-0.050,0.006,-0.041,-0.001,-0.034,-0.004,-0.031
5503,6816.297,299.253,6806.679,309.275,6811.644,306.979,2.597,8.559,7.600,12.712,7.639,1.394,0.979,-0.194,0.554,-0.825,-0.203,-0.963,-0.833,-0.493,-0.875,0.348,-0.091,0.773,0.339,0.294,0.236,0.017,0.128,-0.048,0.069,-0.055,0.038,-0.050,0.020,-0.044,0.010,-0.040,0.003,-0.038,-0.002,-0.038,-0.007,-0.040
5504,6812.348,298.117,6815.522,297.543,6809.635,291.218,3.542,8.728,14.373,12.600,8.301,1.056,0.970,-0.233,0.381,-0.914,-0.542,-0.826,-0.945,0.097,-0.169,0.694,0.266,0.267,0.191,0.023,0.105,-0.036,0.058,-0.045,0.034,-0.044,0.020,-0.043,0.011,-0.045,0.004,-0.053,-0.008,-0.075,-0.067,-0.170,-0.480,0.547
5505,6816.811,309.805,6812.818,309.732,6806.423,306.918,4.071,8.532,14.992,7.856,5.660,1.505,0.976,-0.207,0.499,-0.847,-0.287,-0.924,-0.878,-0.364,-0.747,0.486,0.047,0.686,0.337,0.223,0.224,-0.011,0.120,-0.064,0.063,-0.067,0.033,-0.062,0.016,-0.058,0.005,-0.059,-0.006,-0.070,-0.034,-0.115,-0.368,-0.314
5506,6803.088,291.193,6807.484,295.939,6807.981,306.895,2.490,9.272,10.358,11.029,4.227,3.005,0.979,-0.194,0.556,-0.825,-0.204,-0.969,-0.846,-0.477,-0.817,0.352,-0.147,0.686,0.288,0.368,0.277,0.055,0.161,-0.057,0.079,-0.074,0.036,-0.065,0.014,-0.054,0.002,-0.045,-0.005,-0.039,-0.011,-0.037,-0.015,-0.037
5507,6808.208,298.333,6817.264,308.326,6802.806,310.152,4.277,5.622,7.987,11.562,5.018,2.369,0.982,-0.179,0.617,-0.780,-0.062,-0.980,-0.691,-0.661,-0.921,0.000,-0.604,0.645,0.152,0.768,0.481,0.198,0.265,-0.093,0.107,-0.114,0.039,-0.088,0.010,-0.064,-0.002,-0.047,-0.008,-0.036,-0.011,-0.030,-0.013,-0.027
5508,6806.293,306.027,6813.962,301.672,6811.487,291.596,4.665,7.351,11.810,13.104,8.823,4.627,0.969,-0.240,0.347,-0.928,-0.581,-0.791,-0.957,0.118,-0.214,0.853,0.509,0.260,0.214,-0.127,0.049,-0.103,0.004,-0.061,-0.008,-0.038,-0.011,-0.026,-0.013,-0.020,-0.015,-0.017,-0.018,-0.016,-0.026,-0.017,-0.040,-0.022
5509,6818.041,306.521,6806.016,295.312,6806.083,290.379,1.416,5.208,10.949,11.573,6.413,3.152,0.981,-0.188,0.581,-0.807,-0.147,-0.975,-0.791,-0.549,-0.857,0.243,-0.250,0.663,0.214,0.413,0.256,0.122,0.178,-0.008,0.109,-0.049,0.064,-0.057,0.037,-0.056,0.021,-0.052,0.010,-0.050,0.001,-0.051,-0.005,-0.054
5510,6801.014,310.149,6807.234,306.108,6805.704,309.643,4.087,7.886,6.337,7.509,8.326,2.753,0.982,-0.180,0.617,-0.780,-0.061,-0.990,-0.713,-0.669,-0.939,0.017,-0.641,0.655,0.165,0.948,0.672,0.062,0.209,-0.195,0.051,-0.127,0.007,-0.077,-0.006,-0.049,-0.010,-0.033,-0.011,-0.023,-0.011,-0.018,-0.012,-0.015
5511,6810.232,295.690,6801.496,296.571,6805.618,307.792,4.326,8.933,8.373,11.994,4.351,4.995,0.977,-0.205,0.509,-0.849,-0.277,-0.935,-0.880,-0.409,-0.851,0.456,-0.018,0.888,0.578,0.254,0.264,-0.164,0.060,-0.135,0.003,-0.079,-0.011,-0.047,-0.014,-0.030,-0.015,-0.021,-0.014,-0.016,-0.015,-0.013,-0.016,-0.011
5512,6807.376,303.883,6816.726,303.612,6816.523,295.801,4.965,8.538,9.035,14.512,6.808,2.597,0.973,-0.221,0.437,-0.892,-0.433,-0.877,-0.936,-0.157,-0.588,0.700,0.382,0.602,0.343,-0.021,0.124,-0.103,0.040,-0.078,0.010,-0.055,-0.002,-0.040,-0.008,-0.031,-0.011,-0.026,-0.015,-0.024,-0.021,-0.026,-0.030,-0.030
5513,6804.613,300.065,6814.151,305.113,6811.399,295.715,4.140,9.454,8.904,11.517,4.995,1.812,0.979,-0.196,0.549,-0.830,-0.215,-0.967,-0.858,-0.486,-0.891,0.392,-0.042,0.816,0.388,0.267,0.242,-0.019,0.117,-0.069,0.054,-0.065,0.024,-0.053,0.009,-0.043,0.001,-0.036,-0.004,-0.031,-0.008,-0.029,-0.011,-0.029
5514,6818.492,298.459,6814.897,303.000,6816.080,295.175,1.563,6.367,6.449,12.556,4.212,2.317,0.985,-0.162,0.682,-0.720,0.103,-0.978,-0.520,-0.822,-0.912,-0.283,-0.802,0.405,-0.211,0.723,0.251,0.475,0.313,0.153,0.225,-0.006,0.140,-0.059,0.083,-0.070,0.048,-0.067,0.027,-0.061,0.014,-0.056,0.006,-0.054
5515,6812.889,297.848,6815.981,310.086,6802.379,294.746,3.082,9.668,6.109,8.887,5.857,2.226,0.983,-0.174,0.639,-0.762,-0.008,-0.988,-0.649,-0.729,-0.961,-0.099,-0.742,0.639,0.157,0.900,0.520,0.179,0.256,-0.095,0.105,-0.105,0.041,-0.080,0.014,-0.058,0.002,-0.043,-0.004,-0.033,-0.007,-0.027,-0.009,-0.023
5516,6806.691,303.573,6814.405,297.842,6815.158,310.475,2.782,5.785,11.694,14.667,9.445,1.033,0.974,-0.218,0.448,-0.887,-0.440,-0.884,-0.893,-0.071,-0.389,0.533,0.098,0.409,0.206,0.155,0.161,0.018,0.105,-0.032,0.066,-0.047,0.042,-0.051,0.028,-0.055,0.017,-0.061,0.006,-0.077,-0.017,-0.118,-0.090,-0.206
5517,6810.304,310.282,6817.841,308.447,6803.302,301.953,1.019,5.190,8.733,8.538,5.341,4.449,0.985,-0.162,0.685,-0.723,0.098,-0.985,-0.529,-0.820,-0.913,-0.287,-0.847,0.402,-0.217,0.829,0.372,0.479,0.344,0.071,0.197,-0.056,0.104,-0.075,0.055,-0.068,0.028,-0.057,0.013,-0.047,0.004,-0.040,0.000,-0.036
5518,6816.111,310.502,6810.587,305.287,6801.292,297.526,4.461,8.089,10.195,9.848,8.451,4.060,0.974,-0.217,0.458,-0.881,-0.390,-0.909,-0.962,-0.233,-0.700,0.691,0.399,0.788,0.436,-0.082,0.111,-0.146,0.019,-0.087,-0.004,-0.051,-0.010,-0.032,-0.011,-0.022,-0.012,-0.016,-0.012,-0.013,-0.013,-0.011,-0.015,-0.011
5519,6806.973,299.711,6808.958,293.432,6808.305,292.080,3.633,9.100,6.077,12.644,4.568,3.616,0.980,-0.189,0.576,-0.803,-0.131,-0.965,-0.760,-0.599,-0.965,0.146,-0.448,0.857,0.467,0.634,0.434,-0.029,0.163,-0.143,0.049,-0.108,0.009,-0.072,-0.006,-0.049,-0.011,-0.035,-0.013,-0.027,-0.015,-0.022,-0.016,-0.020
5520,6818.659,304.056,6814.897,292.982,6812.793,295.119,4.289,9.046,12.142,7.628,7.393,3.707,0.975,-0.213,0.473,-0.869,-0.351,-0.914,-0.924,-0.290,-0.745,0.588,0.219,0.837,0.496,0.031,0.162,-0.146,0.039,-0.100,0.003,-0.062,-0.007,-0.040,-0.011,-0.028,-0.013,-0.022,-0.014,-0.018,-0.017,-0.017,-0.020,-0.017
5521,6806.382,297.463,6808.823,304.585,6813.254,297.879,3.375,7.472,8.122,9.014,5.883,4.999,0.981,-0.188,0.583,-0.806,-0.134,-0.981,-0.783,-0.600,-0.970,0.167,-0.463,0.862,0.531,0.716,0.473,-0.121,0.123,-0.176,0.020,-0.105,-0.006,-0.061,-0.012,-0.038,-0.013,-0.025,-0.012,-0.017,-0.012,-0.013,-0.012,-0.011
5522,6806.473,301.155,6807.772,305.735,6807.146,298.737,3.674,4.833,8.970,9.106,8.722,2.965,0.981,-0.187,0.586,-0.798,-0.118,-0.980,-0.782,-0.607,-0.937,0.189,-0.379,0.758,0.311,0.593,0.421,0.071,0.200,-0.119,0.069,-0.109,0.018,-0.077,-0.001,-0.053,-0.008,-0.038,-0.011,-0.029,-0.013,-0.023,-0.014,-0.021
5523,6803.581,297.399,6818.776,303.660,6808.687,298.762,4.506,7.623,6.822,10.454,6.777,1.432,0.982,-0.183,0.604,-0.791,-0.097,-0.987,-0.743,-0.624,-0.932,0.085,-0.537,0.760,0.396,0.689,0.405,0.017,0.169,-0.098,0.069,-0.084,0.028,-0.062,0.010,-0.046,0.001,-0.036,-0.003,-0.029,-0.006,-0.025,-0.008,-0.022
5524,6805.273,296.274,6803.278,291.169,6813.626,309.083,4.076,6.712,14.091,13.432,6.657,4.194,0.970,-0.235,0.366,-0.917,-0.534,-0.794,-0.907,0.029,-0.334,0.729,0.376,0.406,0.287,-0.039,0.106,-0.104,0.030,-0.080,0.003,-0.056,-0.008,-0.042,-0.014,-0.034,-0.020,-0.032,-0.031,-0.036,-0.068,-0.056,-0.353,-0.082
5525,6803.587,292.188,6814.014,300.228,6808.193,308.984,4.550,4.406,6.594,10.271,9.766,1.159,0.982,-0.181,0.612,-0.781,-0.075,-0.990,-0.741,-0.613,-0.825,0.101,-0.454,0.509,-0.018,0.594,0.366,0.352,0.325,-0.031,0.141,-0.114,0.054,-0.094,0.019,-0.070,0.003,-0.054,-0.005,-0.043,-0.010,-0.037,-0.013,-0.034
5526,6807.882,300.488,6805.033,299.736,6801.309,295.513,2.944,5.376,6.230,10.158,6.988,4.790,0.983,-0.177,0.627,-0.773,-0.037,-0.990,-0.692,-0.705,-0.977,-0.009,-0.617,0.688,0.151,0.789,0.531,0.225,0.291,-0.133,0.093,-0.140,0.020,-0.094,-0.004,-0.060,-0.011,-0.040,-0.013,-0.028,-0.013,-0.021,-0.013,-0.017
5527,6809.118,292.735,6813.644,300.175,6814.423,304.361,3.193,8.112,8.000,9.632,4.155,3.622,0.982,-0.178,0.624,-0.774,-0.041,-0.989,-0.695,-0.699,-0.976,-0.002,-0.606,0.706,0.196,0.764,0.488,0.183,0.264,-0.108,0.097,-0.122,0.029,-0.088,0.003,-0.060,-0.006,-0.042,-0.010,-0.031,-0.012,-0.023,-0.013,-0.020
5528,6808.879,305.580,6809.467,302.946,6813.191,295.324,4.943,9.332,9.958,8.556,6.221,3.330,0.977,-0.204,0.515,-0.850,-0.280,-0.950,-0.904,-0.400,-0.843,0.487,0.042,0.898,0.551,0.169,0.221,-0.142,0.059,-0.113,0.010,-0.070,-0.005,-0.045,-0.010,-0.030,-0.011,-0.022,-0.012,-0.017,-0.013,-0.014,-0.014,-0.013
5529,6802.250,303.840,6814.291,294.484,6804.794,292.932,2.366,8.661,12.584,13.928,8.065,3.174,0.970,-0.233,0.381,-0.918,-0.545,-0.824,-0.950,0.085,-0.197,0.727,0.304,0.287,0.213,0.004,0.105,-0.056,0.049,-0.057,0.022,-0.049,0.008,-0.042,-0.001,-0.039,-0.008,-0.039,-0.017,-0.046,-0.039,-0.067,-0.102,-0.117
5530,6810.489,290.244,6815.239,297.802,6812.600,305.885,2.370,6.589,14.889,8.727,6.249,2.975,0.977,-0.204,0.513,-0.842,-0.264,-0.924,-0.838,-0.396,-0.769,0.391,-0.080,0.699,0.333,0.317,0.269,0.015,0.147,-0.071,0.073,-0.080,0.035,-0.072,0.013,-0.064,0.000,-0.061,-0.013,-0.066,-0.038,-0.092,-0.152,-0.174
5531,6805.766,297.026,6802.435,304.427,6809.669,306.729,1.830,9.041,9.508,12.416,5.737,1.744,0.980,-0.192,0.563,-0.820,-0.187,-0.974,-0.848,-0.506,-0.841,0.380,-0.082,0.667,0.249,0.300,0.214,0.068,0.140,-0.016,0.087,-0.041,0.054,-0.046,0.034,-0.046,0.021,-0.044,0.012,-0.044,0.005,-0.047,-0.000,-0.051
5532,6817.797,309.081,6818.818,309.226,6814.356,302.004,4.289,4.202,7.799,9.413,4.002,2.197,0.986,-0.158,0.699,-0.707,0.138,-0.970,-0.458,-0.836,-0.840,-0.380,-0.870,0.209,-0.506,0.710,0.168,0.783,0.524,0.264,0.336,-0.086,0.148,-0.136,0.057,-0.111,0.017,-0.081,0.000,-0.060,-0.008,-0.045,-0.011,-0.037
5533,6809.907,294.562,6810.744,307.621,6806.948,300.573,1.614,6.930,13.702,12.599,4.156,3.991,0.977,-0.206,0.499,-0.857,-0.319,-0.906,-0.823,-0.294,-0.633,0.379,-0.096,0.569,0.246,0.324,0.256,0.060,0.162,-0.050,0.089,-0.075,0.046,-0.074,0.022,-0.070,0.006,-0.069,-0.008,-0.075,-0.030,-0.099,-0.086,-0.155
5534,6816.990,309.685,6818.990,294.270,6802.637,297.386,1.905,7.794,7.536,13.789,7.918,1.218,0.979,-0.193,0.560,-0.821,-0.192,-0.962,-0.820,-0.494,-0.830,0.330,-0.127,0.670,0.248,0.320,0.220,0.074,0.143,-0.013,0.090,-0.039,0.057,-0.046,0.037,-0.046,0.024,-0.046,0.015,-0.048,0.008,-0.053,0.002,-0.061
5535,6817.025,299.947,6816.066,296.584,6802.622,292.985,3.589,5.937,11.762,10.947,9.900,3.535,0.973,-0.220,0.443,-0.884,-0.414,-0.895,-0.966,-0.161,-0.531,0.701,0.290,0.555,0.343,0.043,0.152,-0.094,0.052,-0.085,0.014,-0.061,-0.001,-0.044,-0.008,-0.034,-0.012,-0.028,-0.016,-0.025,-0.021,-0.026,-0.028,-0.028
5536,6803.418,294.961,6811.160,292.266,6805.441,301.332,3.156,5.887,13.581,14.884,8.524,4.515,0.968,-0.241,0.337,-0.930,-0.595,-0.761,-0.884,0.160,-0.158,0.687,0.321,0.285,0.230,-0.022,0.100,-0.081,0.036,-0.071,0.008,-0.055,-0.004,-0.045,-0.012,-0.040,-0.021,-0.040,-0.038,-0.050,-0.112,-0.092,-0.364,0.700
5537,6815.696,291.474,6813.102,293.093,6805.961,310.925,4.555,6.720,6.540,11.131,4.684,4.905,0.981,-0.186,0.590,-0.796,-0.107,-0.967,-0.724,-0.628,-0.963,0.060,-0.590,0.776,0.345,0.889,0.656,-0.028,0.173,-0.234,0.019,-0.135,-0.013,-0.073,-0.018,-0.042,-0.017,-0.027,-0.016,-0.018,-0.014,-0.013,-0.014,-0.010
5538,6804.713,290.854,6804.549,299.623,6816.705,295.419,4.343,9.465,7.720,14.596,8.640,1.430,0.974,-0.220,0.439,-0.890,-0.430,-0.872,-0.911,-0.158,-0.582,0.668,0.350,0.557,0.301,0.010,0.127,-0.071,0.054,-0.064,0.023,-0.050,0.009,-0.040,0.001,-0.035,-0.004,-0.032,-0.009,-0.033,-0.017,-0.038,-0.029,-0.047
5539,6806.488,303.421,6809.802,310.476,6818.394,292.979,4.600,5.370,12.575,14.024,9.839,1.094,0.971,-0.228,0.406,-0.902,-0.508,-0.842,-0.878,0.024,-0.339,0.575,0.189,0.425,0.265,0.083,0.149,-0.048,0.072,-0.064,0.035,-0.058,0.016,-0.051,0.005,-0.049,-0.004,-0.050,-0.016,-0.060,-0.043,-0.088,-0.123,-0.148
5540,6813.248,299.887,6809.447,301.198,6801.405,291.241,1.334,5.981,8.349,12.055,7.466,4.048,0.980,-0.189,0.579,-0.810,-0.152,-0.981,-0.813,-0.561,-0.917,0.278,-0.202,0.772,0.318,0.381,0.270,0.052,0.153,-0.045,0.081,-0.061,0.042,-0.056,0.021,-0.048,0.009,-0.042,0.002,-0.038,-0.004,-0.036,-0.007,-0.036
5541,6815.674,309.067,6815.558,305.557,6810.515,304.103,3.461,5.175,8.486,10.270,7.787,1.677,0.982,-0.181,0.612,-0.782,-0.072,-0.990,-0.740,-0.649,-0.921,0.099,-0.463,0.666,0.180,0.614,0.376,0.174,0.232,-0.051,0.110,-0.086,0.049,-0.074,0.020,-0.059,0.006,-0.047,-0.002,-0.038,-0.006,-0.033,-0.009,-0.031
5542,6818.872,299.621,6804.050,296.804,6801.108,304.762,4.935,6.924,8.804,10.321,8.756,3.776,0.976,-0.210,0.490,-0.864,-0.332,-0.934,-0.931,-0.317,-0.763,0.559,0.132,0.876,0.571,0.061,0.169,-0.171,0.031,-0.107,-0.002,-0.061,-0.010,-0.037,-0.012,-0.024,-0.012,-0.017,-0.012,-0.013,-0.013,-0.011,-0.014,-0.010
5543,6808.334,300.576,6816.229,304.446,6814.346,298.327,1.104,5.726,6.818,8.471,9.234,2.071,0.985,-0.165,0.673,-0.731,0.076,-0.981,-0.550,-0.800,-0.931,-0.241,-0.786,0.493,-0.071,0.746,0.305,0.360,0.267,0.082,0.173,-0.019,0.107,-0.048,0.066,-0.053,0.040,-0.051,0.025,-0.047,0.014,-0.043,0.008,-0.041
5544,6818.728,309.394,6801.188,296.549,6801.553,308.980,1.021,8.535,14.459,13.534,7.932,2.392,0.972,-0.228,0.402,-0.908,-0.514,-0.839,-0.916,0.062,-0.216,0.600,0.176,0.296,0.175,0.083,0.122,0.002,0.082,-0.027,0.057,-0.039,0.042,-0.046,0.031,-0.055,0.023,-0.072,0.011,-0.116,-0.123,-0.310,-0.298,0.369
5545,6816.439,307.778,6804.040,292.600,6818.797,310.898,1.691,9.505,6.328,14.440,7.446,2.211,0.978,-0.198,0.539,-0.827,-0.214,-0.945,-0.823,-0.480,-0.872,0.353,-0.074,0.772,0.337,0.289,0.238,0.020,0.133,-0.048,0.073,-0.058,0.041,-0.055,0.022,-0.050,0.011,-0.047,0.003,-0.046,-0.005,-0.050,-0.012,-0.057
5546,6811.122,296.931,6808.273,298.446,6806.383,291.223,1.096,7.257,11.153,14.363,7.222,4.467,0.974,-0.217,0.452,-0.885,-0.416,-0.895,-0.945,-0.150,-0.481,0.667,0.231,0.460,0.255,0.085,0.147,-0.030,0.078,-0.051,0.042,-0.050,0.023,-0.046,0.011,-0.043,0.003,-0.043,-0.004,-0.048,-0.016,-0.062,-0.037,-0.090
5547,6814.934,302.916,6812.946,310.728,6801.338,300.828,1.304,8.536,8.838,8.302,7.788,1.180,0.983,-0.175,0.631,-0.766,-0.022,-0.978,-0.653,-0.713,-0.982,-0.046,-0.551,0.741,0.210,0.555,0.275,0.165,0.185,0.019,0.117,-0.026,0.075,-0.039,0.049,-0.041,0.033,-0.040,0.022,-0.039,0.014,-0.038,0.010,-0.039
5548,6806.539,305.544,6809.400,309.343,6804.949,297.116,3.239,8.828,6.364,13.796,4.335,2.971,0.980,-0.188,0.582,-0.798,-0.118,-0.965,-0.746,-0.609,-0.955,0.128,-0.439,0.810,0.366,0.599,0.401,0.057,0.198,-0.101,0.082,-0.102,0.029,-0.079,0.006,-0.060,-0.004,-0.047,-0.010,-0.038,-0.015,-0.034,-0.019,-0.033
5549,6817.295,303.508,6812.498,298.107,6817.469,291.857,3.234,9.960,10.508,7.713,6.246,3.630,0.978,-0.199,0.536,-0.838,-0.242,-0.957,-0.860,-0.442,-0.846,0.376,-0.133,0.840,0.504,0.337,0.289,-0.094,0.098,-0.117,0.028,-0.081,0.003,-0.055,-0.006,-0.038,-0.010,-0.029,-0.012,-0.023,-0.013,-0.020,-0.015,-0.018
5550,6809.042,291.587,6806.964,306.815,6801.783,293.336,1.190,8.752,12.305,12.354,9.327,4.726,0.971,-0.232,0.386,-0.916,-0.530,-0.831,-0.974,0.042,-0.209,0.805,0.340,0.256,0.197,-0.013,0.092,-0.053,0.044,-0.050,0.021,-0.042,0.009,-0.037,0.002,-0.034,-0.004,-0.034,-0.010,-0.038,-0.022,-0.050,-0.045,-0.072
5551,6810.857,295.024,6813.511,290.457,6802.237,296.600,4.133,5.979,14.915,10.105,8.355,1.281,0.973,-0.218,0.454,-0.868,-0.375,-0.900,-0.938,-0.206,-0.558,0.626,0.192,0.547,0.302,0.117,0.174,-0.040,0.088,-0.065,0.044,-0.061,0.022,-0.054,0.009,-0.051,0.000,-0.053,-0.011,-0.064,-0.040,-0.105,-0.285,-0.263
5552,6809.880,290.521,6816.338,298.196,6809.178,304.574,3.577,5.551,6.620,9.403,4.576,3.845,0.985,-0.164,0.675,-0.731,0.080,-0.983,-0.541,-0.810,-0.928,-0.282,-0.878,0.411,-0.294,0.910,0.525,0.660,0.520,-0.053,0.186,-0.188,0.048,-0.133,0.004,-0.084,-0.010,-0.053,-0.013,-0.036,-0.014,-0.025,-0.014,-0.020
5553,6811.067,295.374,6807.863,294.643,6814.874,302.736,2.612,8.422,8.514,11.595,6.594,2.856,0.979,-0.195,0.552,-0.828,-0.209,-0.970,-0.856,-0.494,-0.897,0.376,-0.080,0.834,0.414,0.294,0.259,-0.030,0.117,-0.081,0.050,-0.071,0.019,-0.055,0.005,-0.042,-0.002,-0.034,-0.006,-0.028,-0.010,-0.026,-0.012,-0.025
5554,6818.414,294.146,6812.256,305.452,6803.203,291.384,2.891,9.768,11.351,13.029,8.395,3.522,0.970,-0.233,0.381,-0.918,-0.540,-0.831,-0.981,0.054,-0.229,0.830,0.395,0.272,0.216,-0.045,0.085,-0.075,0.031,-0.060,0.009,-0.045,-0.001,-0.035,-0.006,-0.029,-0.010,-0.026,-0.015,-0.027,-0.024,-0.032,-0.039,-0.041
5555,6813.909,292.461,6805.964,303.275,6809.795,301.825,4.219,7.293,7.783,14.260,6.486,3.199,0.976,-0.207,0.500,-0.857,-0.309,-0.928,-0.883,-0.348,-0.777,0.474,0.033,0.820,0.491,0.195,0.231,-0.111,0.076,-0.108,0.020,-0.075,0.000,-0.052,-0.008,-0.038,-0.012,-0.029,-0.015,-0.025,-0.018,-0.024,-0.024,-0.025
5556,6813.287,306.905,6809.284,295.392,6813.978,304.618,3.693,6.986,9.546,13.500,9.684,4.244,0.972,-0.227,0.409,-0.906,-0.493,-0.858,-0.960,-0.034,-0.407,0.747,0.382,0.466,0.308,-0.038,0.106,-0.107,0.028,-0.077,0.002,-0.051,-0.007,-0.036,-0.011,-0.027,-0.013,-0.022,-0.016,-0.020,-0.022,-0.021,-0.031,-0.024
